x,refined_rho,refined_velocity_x,refined_theta,refined_stress_xx,refined_heat_flux_x,refined_M300,refined_M400,refined_M420,coarse_rho,coarse_velocity_x,coarse_theta,coarse_stress_xx,coarse_heat_flux_x,coarse_M300,coarse_M400,coarse_M420,adaptive_rho,adaptive_velocity_x,adaptive_theta,adaptive_stress_xx,adaptive_heat_flux_x,adaptive_M300,adaptive_M400,adaptive_M420
-0.25,1.206649369789535,1.9723620773041404,1.7379913395725017,-1.0057059463583498,-2.6662528040316342,23.35391094163645,85.08205981846544,96.33837286470656,1.1875957224846836,2.0063551930901116,1.7178723750789908,-0.9790348268256586,-2.689799873572818,23.401046705117693,85.1834186164977,96.03030230833517,1.1883048860931205,2.0071829566686827,1.719288565439335,-0.9826461515941816,-2.703592178143581,23.439928209634115,85.29261999340774,96.06994062772627
0.25,1.9745522045295072,1.2930018978919964,1.9854641879643335,-1.000809002427629,-1.2946537634700641,22.53642932392221,82.4686612357284,109.7835672024499,1.9914183468193036,1.2861569849848218,1.9827541751765123,-0.997832579974228,-1.2644337925171836,22.570821973710764,82.55289147783617,109.83826506815495,1.993089713223699,1.2849148381426074,1.983796740513828,-1.0031870528135092,-1.267591281266833,22.576670712611488,82.5529250152426,109.76201881266178
0.75,2.2389402628049213,1.2106662182777972,2.0049342299288964,-0.5325433475078878,-0.7178587117410138,22.009942639692692,79.55561154188352,122.54040067524797,2.2424218408909873,1.2113177153165484,2.003731466958862,-0.530855021222628,-0.7216999665962467,22.032709282117576,79.59030923740316,122.6905963881805,2.247038590159071,1.2065414674192305,2.006117251579388,-0.5422426379881315,-0.7116954588482161,22.02239759514981,79.56060617923382,122.5170894396626
1.25,2.3059410494937573,1.1783990957361694,2.0377411374872,-0.2615693781270103,-0.40410446142797607,21.224353695829627,76.37375634442223,132.54830855605883,2.3072150170217816,1.1788580568075646,2.03725578743397,-0.26020606960025194,-0.4071289764619004,21.22912697607852,76.35483619877263,132.67178153921535,2.287137421282139,1.1633571883473621,2.0247389368996025,-0.33290460015785683,-0.6108153002101098,20.80282942235648,74.86261023569155,145.71743773942768
1.75,2.307384389829982,1.1563157022659887,2.0609120200479087,-0.12024781094384451,-0.2000060481548065,20.44325489768894,73.4982437662454,138.71905054994187,2.307837101640272,1.1563749521507714,2.060686894704618,-0.1190275653041768,-0.2012799459239063,20.43733400540606,73.45242975461169,138.78007514841613,2.326739093389764,1.1346187765211533,2.064555603253905,-0.07739825787887611,-0.00191454841771721,20.116275093350783,72.39980567548024,145.76855848293457
2.25,2.2974365105049293,1.1420393771706834,2.0720899242399846,-0.05064799123658137,-0.08595923435389619,19.892154438497016,71.50609009824423,141.97117656954484,2.29753422590173,1.1419643238111588,2.0719700589463863,-0.04975135534909825,-0.08653857958675948,19.88426721213566,71.46253666617021,141.98944118319852,2.2943853419629137,1.1364382500675763,2.0794385031233884,-0.021937766542040826,-0.03864400144777003,19.70659256601115,70.99193349205403,145.4749302493076
2.75,2.290524207211056,1.1345262685470974,2.0762679006908917,-0.019133210866765005,-0.03298770799734818,19.591856363389375,70.41841416844882,143.54457765550026,2.29051882511769,1.1344511464742495,2.076203207784243,-0.018590569200043205,-0.033283752887403484,19.586171022862064,70.38955650917578,143.54595715667148,2.292973860941179,1.1291412495158746,2.0736296059055044,-0.007121175701509053,0.04364557470719044,19.49028567626662,70.04109649760704,144.9939676338433
3.25,2.2873539237371316,1.1312817250777871,2.0775768029887596,-0.006391931433122444,-0.011735683122231944,19.459290256149878,69.93755431294237,144.27785365014557,2.2873367448812743,1.131238240454798,2.0775454349439983,-0.0061077636137198965,-0.011881541494811465,19.45621310401982,69.92235385025226,144.27583784723322,2.2868278642898368,1.129788850156563,2.077359456078245,0.0013656191906425974,0.004310527094240513,19.401911950251826,69.73153222498951,144.84045786637364
3.75,2.2861945215382304,1.130104646737764,2.077953033120951,-0.00187025548469677,-0.004006125637681546,19.410795505585664,69.76376229332199,144.61126307542133,2.2861844883208966,1.1300854295957559,2.0779399747114042,-0.0017296736336458451,-0.004068250446985111,19.40939820188061,69.75688582999308,144.60965055347472,2.2847485389232944,1.1298550915439698,2.0771649684607016,-0.003317907975680434,0.0010178614413840492,19.37930568572688,69.6416379511962,144.5427475627812
4.25,2.2858365073212417,1.1297407778456692,2.078065154067192,-0.0004790373838634565,-0.00134047118540348,19.39607653427723,69.71336249436784,144.75692223596462,2.2858324218233834,1.1297337680587334,2.0780605290997287,-0.0004031641195210156,-0.0013622373157939904,19.39548564375965,69.71041058253924,144.75587389950016,2.2823188648500508,1.1317184673766099,2.0796033421952234,0.0030024846420806384,-0.024012178801317674,19.385072767915876,69.6992846154728,145.15167099294646
4.75,2.285741177630833,1.1296449182541406,2.07810309685935,-0.00011518788596553975,-0.0004407711698526384,19.39248288366728,69.70266572597373,144.81671345241307,2.2857398333627796,1.1296427372303226,2.078101709097341,-6.381739577232537e-05,-0.0004467389502536001,19.39220611069285,69.70123048158428,144.8158385393367,2.2856461835969157,1.1294894202874324,2.076409411580439,-0.005620785477084667,0.01283455860621574,19.392655868560663,69.71540961044111,144.6637224890388
5.25,2.285719253530464,1.1296238666596792,2.0781171978916757,-3.819554818029758e-05,-0.00014074058615598517,19.391862037152833,69.70174751358408,144.8394109883727,2.2857188781946802,1.1296232797122565,2.0781168506374184,5.231501051916609e-06,-0.00014183743471951615,19.391687991404265,69.70080425526915,144.83851778781957,2.2822199223626747,1.1320686108975329,2.081660052199099,0.0030864004099555586,-0.027205101526971198,19.421585703516058,69.82485752261512,145.0138039654238
