lambda,realizability_margin,reconstruction_relative_residual,step,time
1.0,0.17572296274379248,0.005956033322959379,188,0.47000000000000003
1.0,0.17607615983044464,0.005967653965308089,189,0.47250000000000003
1.0,0.17642626269561712,0.00598084326009183,190,0.47500000000000003
1.0,0.1767733076683239,0.005993264433740145,191,0.47750000000000004
1.0,0.17711733022929604,0.0060046936737156555,192,0.48
1.0,0.1774583786919399,0.006029951231602467,193,0.4825
1.0,0.1777964665130478,0.006030322869564367,194,0.485
1.0,0.1781316362581646,0.006040055654202238,195,0.4875
1.0,0.1784639318259335,0.0060608383827269185,196,0.49
1.0,0.17879336559868303,0.006057643222849622,197,0.4925
1.0,0.17911998172582524,0.00606692265253458,198,0.495
1.0,0.1794438124373943,0.006075915822159315,199,0.4975
1.0,0.1797648891905841,0.006084365132619364,200,0.5
1.0,0.1800832437572976,0.006093045621050431,201,0.5025000000000001
1.0,0.18039890501762784,0.006099720241969795,202,0.505
1.0,0.18071190398636228,0.0061068878869496475,203,0.5075000000000001
1.0,0.1810222722203687,0.006115733665802313,204,0.51
1.0,0.18133003482104326,0.006119939273796529,205,0.5125
1.0,0.1816352242122624,0.006127787989826222,206,0.515
1.0,0.1819378713211055,0.0061390147897880274,207,0.5175
1.0,0.18223799313494052,0.006136443352095491,208,0.52
1.0,0.1825356235486158,0.0061414659775193515,209,0.5225
1.0,0.1828308114949107,0.006182868231473891,210,0.525
1.0,0.1831235382925471,0.006149214332242575,211,0.5275
1.0,0.18341385279259875,0.006152678191193628,212,0.53
1.0,0.18370178054863473,0.006155621497773219,213,0.5325
1.0,0.18398734734853747,0.006158854922753746,214,0.535
1.0,0.18427058018660777,0.006164436559265402,215,0.5375
1.0,0.18455149900711623,0.006163390746380961,216,0.54
1.0,0.18483012912932256,0.006163866488049612,217,0.5425
1.0,0.1851064951330192,0.0061648762098027434,218,0.545
1.0,0.18538062059885446,0.006165662030012232,219,0.5475
1.0,0.18565252896057258,0.006166544916537962,220,0.55
1.0,0.18592224324049536,0.0061674418889345,221,0.5525
1.0,0.18618978726756585,0.006170101523981119,222,0.555
1.0,0.18645517958559515,0.006167255853666516,223,0.5575
1.0,0.18671845294180706,0.006182724496068833,224,0.56
1.0,0.18697961593439855,0.0061752867208558675,225,0.5625
1.0,0.1872387242144351,0.006260776178707472,226,0.5650000000000001
1.0,0.18749573010698872,0.006161362518725418,227,0.5675
1.0,0.1877506935467077,0.00616234403448921,228,0.5700000000000001
1.0,0.18800362904287957,0.006153063682221187,229,0.5725
1.0,0.18825456276264851,0.00615420299022994,230,0.5750000000000001
1.0,0.18850351215715141,0.00614972602168623,231,0.5775
1.0,0.1887504972595838,0.0061487719152277034,232,0.58
1.0,0.18899559170635888,0.006344446459277521,233,0.5825
1.0,0.1892387387292763,0.006249622815468139,234,0.585
1.0,0.18947993849943456,0.006129371000063924,235,0.5875
1.0,0.18971929293617612,0.0062728132784197164,236,0.59
1.0,0.18995673231497434,0.006122615812088409,237,0.5925
1.0,0.19019231588016897,0.0061133365130080575,238,0.595
1.0,0.19042606303462173,0.006107301621139981,239,0.5975
1.0,0.1906579911073058,0.006100179031813176,240,0.6
1.0,0.19088811810468037,0.006095816299952324,241,0.6025
1.0,0.1911164978804321,0.006219907319750334,242,0.605
1.0,0.19134307099886502,0.006080534586484172,243,0.6075
1.0,0.191567893864485,0.006076256512649866,244,0.61
1.0,0.19179097946863533,0.006064234270753029,245,0.6125
1.0,0.19201234559313307,0.006055544598815668,246,0.615
1.0,0.19223200925171488,0.0060499014218864345,247,0.6175
1.0,0.19244998412719527,0.0060389097632616885,248,0.62
1.0,0.19266628780493536,0.006032914912774736,249,0.6225
1.0,0.19288093334550654,0.0060212569894272545,250,0.625
1.0,0.19309394116292514,0.006022685674756272,251,0.6275000000000001
1.0,0.1933053376932336,0.006067671459973316,252,0.63
1.0,0.19351513114162883,0.006089178987919307,253,0.6325000000000001
1.0,0.19372330496337603,0.00599928578282354,254,0.635
1.0,0.19392990099929533,0.006007619797777079,255,0.6375000000000001
1.0,0.19413492650355504,0.005994801720343634,256,0.64
1.0,0.19433839534177846,0.005987530210930021,257,0.6425
1.0,0.19454031114343062,0.005939831051889382,258,0.645
1.0,0.19474069789483625,0.00592669181925098,259,0.6475
1.0,0.19493956973710358,0.005914617035279364,260,0.65
1.0,0.19513694044953955,0.005903191307216925,261,0.6525
1.0,0.195332822644995,0.005890562412209905,262,0.655
1.0,0.19552722952591114,0.00587812303423288,263,0.6575
1.0,0.19572017486100343,0.005867416550851114,264,0.66
1.0,0.1959116754912697,0.005868036813847556,265,0.6625
1.0,0.19610173610547915,0.00584761270213565,266,0.665
1.0,0.19629036838064318,0.005826204938122183,267,0.6675
1.0,0.19647759110371582,0.0058203798280407415,268,0.67
1.0,0.196663418288837,0.005822835463458722,269,0.6725
1.0,0.1968478546588485,0.005802241631002635,270,0.675
1.0,0.19703094445717317,0.005958013154968475,271,0.6775
1.0,0.19721263696216,0.005769629536202897,272,0.68
1.0,0.19739301089173078,0.005964899525537065,273,0.6825
1.0,0.19757200496346888,0.0057340427599530935,274,0.685
1.0,0.19774966634036983,0.00571438640886605,275,0.6875
1.0,0.19792600709656386,0.005697288218928763,276,0.6900000000000001
1.0,0.19810104039985438,0.005685664052339626,277,0.6925
1.0,0.19827477543842165,0.005669272052673424,278,0.6950000000000001
1.0,0.19844722541544227,0.005660102008677304,279,0.6975
1.0,0.19861839931114583,0.0056458654751878395,280,0.7000000000000001
1.0,0.1987883040656104,0.005620043736100373,281,0.7025
1.0,0.19895695371893027,0.005605135498366347,282,0.705
1.0,0.1991243592574439,0.005592287709747229,283,0.7075
1.0,0.19929053554592158,0.005598070378463166,284,0.71
1.0,0.1994554843094949,0.005571232107211871,285,0.7125
1.0,0.19961921572046878,0.005545796782044413,286,0.715
1.0,0.19978174815588345,0.005555019125096052,287,0.7175
1.0,0.19994307694080554,0.005504716783899395,288,0.72
1.0,0.20010325907544496,0.005774959770771432,289,0.7225
1.0,0.20026226693216062,0.005789196098853654,290,0.725
1.0,0.20042009970022728,0.005687007596218223,291,0.7275
1.0,0.20057677731818016,0.005701567675464193,292,0.73
1.0,0.20073227174298755,0.005419510561472872,293,0.7325
1.0,0.20088662742817373,0.005402248859674199,294,0.735
1.0,0.20103985360404913,0.005385530061842657,295,0.7375
1.0,0.2011919802114048,0.005507877066871513,296,0.74
1.0,0.20134300893325652,0.005650659785470666,297,0.7425
1.0,0.20149290015877472,0.005337608228373307,298,0.745
1.0,0.2016417097727164,0.005400234013641504,299,0.7475
1.0,0.2017894224227614,0.00531037257166012,300,0.75
1.0,0.20193605626016162,0.005284924155609646,301,0.7525000000000001
1.0,0.20208161965959798,0.005259393301701488,302,0.755
1.0,0.2022261254802968,0.005255478846870376,303,0.7575000000000001
1.0,0.20236957802428734,0.005231889075872202,304,0.76
1.0,0.20251198469961848,0.005204507811066163,305,0.7625000000000001
1.0,0.20265335585686775,0.005188012777230776,306,0.765
1.0,0.20279371148746642,0.005256639305705527,307,0.7675000000000001
1.0,0.2029330381042581,0.005170642325937598,308,0.77
1.0,0.2030713482960382,0.005127896134874543,309,0.7725
1.0,0.2032086557510192,0.005117543002781806,310,0.775
1.0,0.20334496551076464,0.005092833327321619,311,0.7775
1.0,0.2034802866483366,0.005075875892729282,312,0.78
1.0,0.20361462437685002,0.005046123788038146,313,0.7825
1.0,0.2037479892848666,0.005032820106985815,314,0.785
1.0,0.2038803871346001,0.00501060351499313,315,0.7875
1.0,0.2040118251832417,0.004987778717069185,316,0.79
1.0,0.20414231328636911,0.004979514417765526,317,0.7925
1.0,0.20427185673340464,0.004960468169790383,318,0.795
1.0,0.2044004778560247,0.005085471380031993,319,0.7975
1.0,0.2045281649141493,0.005027707855550092,320,0.8
1.0,0.2046549142340039,0.004886282570506782,321,0.8025
1.0,0.20478074663942705,0.004865069967192817,322,0.805
1.0,0.2049056851358924,0.004990127170338656,323,0.8075
1.0,0.20502971888038607,0.004951141163697909,324,0.81
1.0,0.20515287055372972,0.005147805690863649,325,0.8125
1.0,0.20527512949716437,0.005082746543940455,326,0.8150000000000001
1.0,0.20539650568515808,0.005073444146436455,327,0.8175
1.0,0.20551699893445713,0.004951529585580993,328,0.8200000000000001
1.0,0.2056366302481758,0.005065665547741812,329,0.8225
1.0,0.20575539294050907,0.004951292638342942,330,0.8250000000000001
1.0,0.2058733028417517,0.005029713188090493,331,0.8275
1.0,0.2059903521869592,0.0048282539548582465,332,0.8300000000000001
1.0,0.20610655996229674,0.004859154717824113,333,0.8325
1.0,0.20622192743448708,0.004822713237909793,334,0.835
1.0,0.20633646469869873,0.004823266240138202,335,0.8375
1.0,0.2064501651798059,0.004656686950493926,336,0.84
1.0,0.2065630517049204,0.004719906398430033,337,0.8425
1.0,0.2066751345259945,0.004892682466164118,338,0.845
1.0,0.2067864016260587,0.004726876527988419,339,0.8475
1.0,0.20689687403655802,0.0048538908584835495,340,0.85
1.0,0.2070065494880589,0.0048223419973763395,341,0.8525
1.0,0.2071154156903167,0.004494192136891043,342,0.855
1.0,0.20722351337733072,0.00472622759569703,343,0.8575
1.0,0.20733081468672357,0.004439432029819997,344,0.86
1.0,0.20743734111024376,0.004403206595034094,345,0.8625
1.0,0.20754310971124545,0.004506220018969078,346,0.865
1.0,0.20764812365031626,0.004633916566849991,347,0.8675
1.0,0.20775237649664446,0.004524945952937072,348,0.87
1.0,0.20785586449999968,0.004312136103942141,349,0.8725
1.0,0.20795861792484646,0.004439097132086319,350,0.875
1.0,0.20806062435437836,0.0043171738445809075,351,0.8775000000000001
1.0,0.2081619035801747,0.0044246323317644705,352,0.88
1.0,0.20826245173789887,0.004381461315276562,353,0.8825000000000001
1.0,0.20836226462555366,0.004209477723480718,354,0.885
1.0,0.20846136179296113,0.0042270342975998755,355,0.8875000000000001
1.0,0.20855974528229204,0.004212625583449303,356,0.89
1.0,0.20865742530867754,0.004284019188831295,357,0.8925000000000001
1.0,0.20875440096259676,0.00425854111266485,358,0.895
1.0,0.208850674541992,0.004184374118617554,359,0.8975
1.0,0.20894625703458078,0.004217501228561024,360,0.9
1.0,0.20904114295741558,0.004079877660313342,361,0.9025
1.0,0.20913535565888425,0.004255082989592579,362,0.905
1.0,0.2092288801967779,0.004065492766821653,363,0.9075
1.0,0.20932173605579027,0.004149537292799316,364,0.91
1.0,0.2094139173901166,0.004039647972809752,365,0.9125
1.0,0.20950544583703715,0.004286542898423851,366,0.915
1.0,0.20959630083807107,0.003982567473032372,367,0.9175
1.0,0.2096864998571131,0.003955767759877853,368,0.92
1.0,0.20977606065538673,0.004226953427835491,369,0.9225
1.0,0.20986496562648227,0.003972178907886589,370,0.925
1.0,0.20995322907232783,0.003957949814533396,371,0.9275
1.0,0.21004086098082422,0.004079588243899055,372,0.93
1.0,0.21012785748693902,0.003992951290080714,373,0.9325
1.0,0.21021421818512934,0.003822564730035265,374,0.935
1.0,0.21029995439919125,0.003793410787864623,375,0.9375
1.0,0.2103850726563683,0.0037958709212066797,376,0.9400000000000001
1.0,0.21046957946671058,0.003848674811577701,377,0.9425
1.0,0.21055347918895317,0.003928223573372246,378,0.9450000000000001
1.0,0.21063676728380146,0.0037826706286702037,379,0.9475
1.0,0.2107194625667643,0.00403228495292845,380,0.9500000000000001
1.0,0.21080155010963722,0.003742739205551419,381,0.9525
1.0,0.2108830516937469,0.003953046843461629,382,0.9550000000000001
1.0,0.2109639639136126,0.003940361437489334,383,0.9575
1.0,0.2110442795236054,0.0036340725851880503,384,0.96
1.0,0.211124024803471,0.003926382746914841,385,0.9625
1.0,0.2112031827203624,0.003622011955119769,386,0.965
1.0,0.2112817704619159,0.0036849400914704604,387,0.9675
1.0,0.21135979386987053,0.0038381461023955115,388,0.97
1.0,0.21143725103439565,0.0037978922769945495,389,0.9725
1.0,0.21151413896960694,0.0035471405578863563,390,0.975
1.0,0.21159046668510292,0.003476042487124368,391,0.9775
1.0,0.2116662468710303,0.0036090643858394523,392,0.98
1.0,0.21174147698728993,0.003587177909225474,393,0.9825
1.0,0.21181615461461825,0.0034113880042597436,394,0.985
1.0,0.21189029164268805,0.003422965664075279,395,0.9875
1.0,0.21196388960598334,0.0033921028058746874,396,0.99
1.0,0.21203695271837383,0.003370897645944987,397,0.9925
1.0,0.21210948458262638,0.003347598272646858,398,0.995
1.0,0.21218148886036317,0.0033239313357689942,399,0.9975
1.0,0.21225296963775975,0.0033085196813631584,400,1.0
