lambda,realizability_margin,reconstruction_relative_residual,step,time
1.0,0.20908693615950805,0.14764588203010506,151,0.3775
1.0,0.20962076249315006,0.14705588295513658,152,0.38
1.0,0.21015050987478195,0.14646434671013267,153,0.3825
1.0,0.21067615556943886,0.14587130278626023,154,0.385
1.0,0.21119767739480477,0.1452767809540102,155,0.3875
1.0,0.21171505372638957,0.1446808112597119,156,0.39
1.0,0.21222826350256507,0.144083424021859,157,0.3925
1.0,0.21273728622945576,0.14348464982724993,158,0.395
1.0,0.213242101985682,0.1428845195269453,159,0.3975
1.0,0.21374269142695176,0.14228306423204284,160,0.4
1.0,0.21423903579049716,0.14168031530927452,161,0.4025
1.0,0.21473111689935467,0.14107630437642668,162,0.405
1.0,0.21521891716648373,0.1404710632975867,163,0.40750000000000003
1.0,0.21570242148031737,0.13986462417821885,164,0.41000000000000003
1.0,0.21618161391967208,0.13925702166671122,165,0.41250000000000003
1.0,0.21665647855664663,0.13864828893462727,166,0.41500000000000004
1.0,0.21712700007174487,0.13803845863713632,167,0.4175
1.0,0.21759316375709728,0.13742756365396838,168,0.42
1.0,0.2180549555195066,0.13681563708357267,169,0.4225
1.0,0.21851236188331466,0.1362027122371292,170,0.425
1.0,0.21896536999308597,0.1355888226324115,171,0.4275
1.0,0.21941396761610887,0.13497400198750792,172,0.43
1.0,0.21985814314470958,0.13435828421440354,173,0.4325
1.0,0.22029788559837948,0.1337417034124265,174,0.435
1.0,0.2207331846257121,0.13312429386156358,175,0.4375
1.0,0.22116403050614825,0.13250609001564675,176,0.44
1.0,0.2215904141515292,0.13188712649541784,177,0.4425
1.0,0.22201232710745344,0.13126743808147265,178,0.445
1.0,0.22242976155443983,0.13064705970709029,179,0.4475
1.0,0.22284271030889213,0.1300260264509515,180,0.45
1.0,0.223251166823865,0.12940437352975082,181,0.4525
1.0,0.22365512518963215,0.1287821362907058,182,0.455
1.0,0.2240545801340525,0.12815935020396976,183,0.4575
1.0,0.2244495270227381,0.127536050854951,184,0.46
1.0,0.22483996185901806,0.12691227393654356,185,0.4625
1.0,0.22522588128370166,0.12628805524127454,186,0.465
1.0,0.22560728257464044,0.12566343065337324,187,0.4675
1.0,0.22598416364608592,0.1250384361407655,188,0.47000000000000003
1.0,0.22635652304784618,0.12441310774699971,189,0.47250000000000003
1.0,0.22672435996424062,0.12378748158310783,190,0.47500000000000003
1.0,0.22708767421285064,0.12316159381940883,191,0.47750000000000004
1.0,0.22744646624307144,0.12253548067725636,192,0.48
1.0,0.22780073713446017,0.12190917842073865,193,0.4825
1.0,0.22815048859488474,0.12128272334833352,194,0.485
1.0,0.22849572295847245,0.12065615178452549,195,0.4875
1.0,0.22883644318335977,0.12002950007138821,196,0.49
1.0,0.22917265284924465,0.11940280456013962,197,0.4925
1.0,0.229504356154741,0.1187761016026722,198,0.495
1.0,0.2298315579145394,0.11814942754306598,199,0.4975
1.0,0.2301542635563719,0.11752281870908865,200,0.5
1.0,0.2304724791177857,0.11689631140368678,201,0.5025000000000001
1.0,0.2307862112427258,0.11626994189647541,202,0.505
1.0,0.23109546717792764,0.11564374641522947,203,0.5075000000000001
1.0,0.23140025476912446,0.11501776113738257,204,0.51
1.0,0.23170058245706715,0.11439202218153874,205,0.5125
1.0,0.2319964592733644,0.11376656559900183,206,0.515
1.0,0.232287894836138,0.11314142736532785,207,0.5175
1.0,0.23257489934550393,0.11251664337190422,208,0.52
1.0,0.23285748357887462,0.11189224941756262,209,0.5225
1.0,0.23313565888609025,0.11126828120022982,210,0.525
1.0,0.2334094371843774,0.1106447743086194,211,0.5275
1.0,0.2336788309531414,0.11002176421397229,212,0.53
1.0,0.2339438532285932,0.10939928626184914,213,0.5325
1.0,0.23420451759821495,0.10877737566397874,214,0.535
1.0,0.23446083819506602,0.1081560674901687,215,0.5375
1.0,0.23471282969193333,0.10753539666028163,216,0.54
1.0,0.234960507295331,0.10691539793628191,217,0.5425
1.0,0.23520388673934817,0.10629610591435733,218,0.545
1.0,0.23544298427935384,0.10567755501711984,219,0.5475
1.0,0.23567781668555818,0.10505977948588958,220,0.55
1.0,0.23590840123643506,0.10444281337306693,221,0.5525
1.0,0.23613475571201117,0.1038266905345956,222,0.555
1.0,0.23635689838702204,0.10321144462252123,223,0.5575
1.0,0.236574848023942,0.1025971090776507,224,0.56
1.0,0.23678862386588964,0.10198371712231251,225,0.5625
1.0,0.23699824562941452,0.10137130175322535,226,0.5650000000000001
1.0,0.2372037334971661,0.10075989573447736,227,0.5675
1.0,0.23740510811045362,0.1001495315906175,228,0.5700000000000001
1.0,0.23760239192647872,0.09954024159986594,229,0.5725
1.0,0.2377956077655036,0.09893205904216977,230,0.5750000000000001
1.0,0.2379847774544611,0.09832501684533,231,0.5775
1.0,0.23816992325268435,0.09771914634999948,232,0.58
1.0,0.23835106784387194,0.09711447863137157,233,0.5825
1.0,0.2385282343279668,0.0965110444927979,234,0.585
1.0,0.23870144621295478,0.09590887445954638,235,0.5875
1.0,0.23887072740658402,0.09530799877270199,236,0.59
1.0,0.23903610220801225,0.09470844738321388,237,0.5925
1.0,0.2391975952993845,0.09411024994608762,238,0.595
1.0,0.23935523173734682,0.09351343581472855,239,0.5975
1.0,0.23950903694449924,0.09291803403543408,240,0.6
1.0,0.23965903670079164,0.09232407334204146,241,0.6025
1.0,0.23980525713486944,0.09173158215072653,242,0.605
1.0,0.2399477247153705,0.09114058855496128,243,0.6075
1.0,0.24008646624217783,0.09055112032062664,244,0.61
1.0,0.2402215088376363,0.08996320488128388,245,0.6125
1.0,0.24035287993772977,0.0893768693336066,246,0.615
1.0,0.2404806072832323,0.08879214043297144,247,0.6175
1.0,0.24060471891082894,0.08820904458921114,248,0.62
1.0,0.2407252431442163,0.08762760786252913,249,0.6225
1.0,0.24084220858518463,0.08704785595957662,250,0.625
1.0,0.24095564410468553,0.08646981422969283,251,0.6275000000000001
1.0,0.24106557883388868,0.08589350766130854,252,0.63
1.0,0.24117204215523466,0.08531896087851315,253,0.6325000000000001
1.0,0.24127506369348414,0.0847461981377849,254,0.635
1.0,0.24137467330676987,0.08417524332488602,255,0.6375000000000001
1.0,0.24147090107765334,0.0836061199519195,256,0.64
1.0,0.24156377730419348,0.08303885115455131,257,0.6425
1.0,0.24165333249102688,0.08247345968939386,258,0.645
1.0,0.24173959734046652,0.0819099679315521,259,0.6475
1.0,0.24182260274362105,0.08134839787233276,260,0.65
1.0,0.24190237977153892,0.08078877111711309,261,0.6525
1.0,0.24197895966638255,0.08023110888337086,262,0.655
1.0,0.24205237383263206,0.07967543199887464,263,0.6575
1.0,0.24212265382832604,0.07912176090003047,264,0.66
1.0,0.24218983135634045,0.07857011563038835,265,0.6625
1.0,0.24225393825571187,0.07802051583930347,266,0.665
1.0,0.24231500649300286,0.07747298078075304,267,0.6675
1.0,0.24237306815372062,0.07692752931230673,268,0.67
1.0,0.24242815543378346,0.0763841798942492,269,0.6725
1.0,0.24248030063104653,0.07584295058885314,270,0.675
1.0,0.24252953613688216,0.0753038590598021,271,0.6775
1.0,0.24257589442782457,0.07476692257175957,272,0.68
1.0,0.24261940805727708,0.0742321579900851,273,0.6825
1.0,0.24266010964728624,0.07369958178069277,274,0.685
1.0,0.24269803188038774,0.07316921001005258,275,0.6875
1.0,0.24273320749152133,0.07264105834533134,276,0.6900000000000001
1.0,0.2427656692600244,0.07211514205467169,277,0.6925
1.0,0.24279545000170147,0.07159147600760667,278,0.6950000000000001
1.0,0.2428225825609728,0.07107007467560804,279,0.6975
1.0,0.24284709980310812,0.07055095213276606,280,0.7000000000000001
1.0,0.2428690346065431,0.07003412205659901,281,0.7025
1.0,0.24288841985528248,0.06951959772898843,282,0.705
1.0,0.24290528843139486,0.06900739203724002,283,0.7075
1.0,0.2429196732075953,0.06849751747526607,284,0.71
1.0,0.24293160703992459,0.06798998614488823,285,0.7125
1.0,0.24294112276052027,0.0674848097572568,286,0.715
1.0,0.24294825317048782,0.06698199963438552,287,0.7175
1.0,0.24295303103286753,0.06648156671079805,288,0.72
1.0,0.2429554890657043,0.06598352153528417,289,0.7225
1.0,0.24295565993521703,0.0654878742727638,290,0.725
1.0,0.24295357624907457,0.06499463470625466,291,0.7275
1.0,0.24294927054977253,0.06450381223894242,292,0.73
1.0,0.2429427753081195,0.06401541589634933,293,0.7325
1.0,0.24293412291683003,0.06352945432860031,294,0.735
1.0,0.2429233456842257,0.0630459358127825,295,0.7375
1.0,0.2429104758280466,0.0625648682553959,296,0.74
1.0,0.24289554546937311,0.062086259194892926,297,0.7425
1.0,0.24287858662666031,0.061610115804303464,298,0.745
1.0,0.24285963120988477,0.06113644489394336,299,0.7475
1.0,0.24283871101480492,0.06066525291420318,300,0.75
1.0,0.24281585771733538,0.06019654595841472,301,0.7525000000000001
1.0,0.24279110286803784,0.059730329765792886,302,0.755
1.0,0.2427644778867245,0.059266609724449956,303,0.7575000000000001
1.0,0.24273601405718095,0.058805390874479016,304,0.76
1.0,0.24270574252200375,0.05834667791110524,305,0.7625000000000001
1.0,0.24267369427755514,0.05789047518790119,306,0.765
1.0,0.24263990016903544,0.05743678672006389,307,0.7675000000000001
1.0,0.24260439088567315,0.056985616187751255,308,0.77
1.0,0.24256719695603207,0.056536966939475033,309,0.7725
1.0,0.24252834874343643,0.05609084199554804,310,0.775
1.0,0.24248787644151515,0.05564724405158195,311,0.7775
1.0,0.242445810069862,0.05520617548203554,312,0.78
1.0,0.24240217946981493,0.05476763834380716,313,0.7825
1.0,0.24235701430035264,0.05433163437987397,314,0.785
1.0,0.24231034403410945,0.0538981650229698,315,0.7875
1.0,0.2422621979535054,0.05346723139930394,316,0.79
1.0,0.24221260514699572,0.05303883433231565,317,0.7925
1.0,0.24216159450543542,0.052612974346463774,318,0.795
1.0,0.2421091947185607,0.052189651671047235,319,0.7975
1.0,0.2420554342715856,0.05176886624405611,320,0.8
1.0,0.2420003414419137,0.051350617716049186,321,0.8025
1.0,0.24194394429596475,0.05093490545405744,322,0.805
1.0,0.24188627068611604,0.05052172854550997,323,0.8075
1.0,0.24182734824775587,0.05011108580218098,324,0.81
1.0,0.24176720439644925,0.04970297576415516,325,0.8125
1.0,0.2417058663252181,0.049297396703809636,326,0.8150000000000001
1.0,0.24164336100192874,0.0488943466298109,327,0.8175
1.0,0.24157971516679244,0.048493823291123166,328,0.8200000000000001
1.0,0.2415149553299741,0.04809582418102834,329,0.8225
1.0,0.24144910776930967,0.047700346541154286,330,0.8250000000000001
1.0,0.24138219852813017,0.04730738736550909,331,0.8275
1.0,0.24131425341319335,0.046916943404521266,332,0.8300000000000001
1.0,0.24124529799271902,0.046529011169081924,333,0.8325
1.0,0.24117535759453157,0.04614358693458932,334,0.835
1.0,0.24110445730430197,0.04576066674499187,335,0.8375
1.0,0.241032621963894,0.045380246416829854,336,0.84
1.0,0.24095987616981154,0.04500232154327242,337,0.8425
1.0,0.2408862442717449,0.0446268874981503,338,0.845
1.0,0.2408117503712145,0.04425393943998072,339,0.8475
1.0,0.24073641832031473,0.04388347231598404,340,0.85
1.0,0.24066027172054996,0.04351548086609098,341,0.8525
1.0,0.24058333392176837,0.043149959626937545,342,0.855
1.0,0.24050562802118783,0.042786902935847554,343,0.8575
1.0,0.2404271768625128,0.04242630493480133,344,0.86
1.0,0.24034800303514312,0.042068159574389155,345,0.8625
1.0,0.24026812887347257,0.04171246061774645,346,0.865
1.0,0.24018757645627276,0.04135920164447309,347,0.8675
1.0,0.2401063676061661,0.04100837605453228,348,0.87
1.0,0.24002452388918252,0.04065997707212935,349,0.8725
1.0,0.23994206661439935,0.04031399774956936,350,0.875
1.0,0.23985901683366465,0.03997043097109249,351,0.8775000000000001
1.0,0.23977539534139955,0.03962926945668498,352,0.88
1.0,0.2396912226744806,0.0392905057658668,353,0.8825000000000001
1.0,0.23960651911220118,0.03895413230145275,354,0.885
1.0,0.23952130467630536,0.038620141313288094,355,0.8875000000000001
1.0,0.23943559913110093,0.03828852490195621,356,0.89
1.0,0.2393494219836417,0.03795927502245912,357,0.8925000000000001
1.0,0.23926279248398516,0.03763238348786782,358,0.895
1.0,0.23917572962551653,0.037307841972944185,359,0.8975
1.0,0.23908825214534463,0.036985642017731475,360,0.9
1.0,0.2390003785247637,0.036665775031114865,361,0.9025
1.0,0.23891212698977987,0.03634823229434875,362,0.905
1.0,0.23882351551170386,0.03603300496455291,363,0.9075
1.0,0.23873456180780467,0.035720084078175486,364,0.91
1.0,0.2386452833420247,0.0354094605544216,365,0.9125
1.0,0.23855569732575524,0.0351011251986488,366,0.915
1.0,0.23846582071866979,0.034795068705727114,367,0.9175
1.0,0.23837567022961198,0.03449128166336491,368,0.92
1.0,0.23828526231754255,0.0341897545553983,369,0.9225
1.0,0.23819461319253704,0.03389047776504531,370,0.925
1.0,0.2381037388168358,0.03359344157812358,371,0.9275
1.0,0.23801265490594614,0.033298636186230995,372,0.93
1.0,0.23792137692979184,0.033006051689890056,373,0.9325
1.0,0.2378299201139131,0.03271567810165364,374,0.935
1.0,0.23773829944070893,0.0324275053491753,375,0.9375
1.0,0.23764652965072902,0.032141523278239076,376,0.9400000000000001
1.0,0.23755462524400503,0.031857721655754005,377,0.9425
1.0,0.2374626004814273,0.0315760901727078,378,0.9450000000000001
1.0,0.23737046938615794,0.03129661844708448,379,0.9475
1.0,0.23727824574508916,0.031019296026741024,380,0.9500000000000001
1.0,0.23718594311033414,0.03074411239224755,381,0.9525
1.0,0.23709357480075727,0.03047105695968739,382,0.9550000000000001
1.0,0.2370011539035381,0.030200119083418017,383,0.9575
1.0,0.2369086932757719,0.029931288058794192,384,0.96
1.0,0.23681620554609828,0.02966455312485123,385,0.9625
1.0,0.23672370311636481,0.02939990346694898,386,0.965
1.0,0.23663119816332054,0.029137328219377416,387,0.9675
1.0,0.23653870264033566,0.028876816467923106,388,0.97
1.0,0.23644622827915024,0.028618357252396552,389,0.9725
1.0,0.23635378659164977,0.02836193956911987,390,0.975
1.0,0.23626138887166437,0.028107552373376817,391,0.9775
1.0,0.2361690461967931,0.027855184581823345,392,0.98
1.0,0.23607676943024913,0.02760482507485911,393,0.9825
1.0,0.23598456922272903,0.027356462698960898,394,0.985
1.0,0.2358924560142991,0.02711008626897722,395,0.9875
1.0,0.2358004400363041,0.026865684570384952,396,0.99
1.0,0.2357085313132916,0.026623246361507546,397,0.9925
1.0,0.23561673966495417,0.026382760375694984,398,0.995
1.0,0.23552507470808884,0.02614421532346619,399,0.9975
1.0,0.2354335458585681,0.02590759989461311,400,1.0
