lambda,minimum_hankel_margin,negative_mass_fraction,nonlinear_source_norm,realizability_margin,source_norm,step,time
1.0,0.0003999400079990334,-0.0,3.372060424142456e-06,2.144099029022075e-05,9.792086520351097,1,0.0025
1.0,0.007066583684790073,-0.0,0.0010319429075326947,8.03929259880986e-05,9.695808112479398,2,0.005
1.0,0.013732824238833263,-0.0,0.0038203309348916973,0.0001761106306978285,9.602594324307072,3,0.0075
1.0,0.02039805623744928,-0.0,0.00826245443122496,0.0003077974172455742,9.512478623673497,4,0.01
1.0,0.027061695808626496,-0.0,0.014255965959566491,0.00047467398008794944,9.42548809064164,5,0.0125
1.0,0.033723180229621175,-0.0,0.021702191706950088,0.0006759780974355808,9.341643364052329,6,0.015
1.0,0.04038196750787182,-0.0,0.030506067814946775,0.0009109643244990989,9.260958615379602,7,0.0175
1.0,0.047037535955360754,-0.0,0.04057607402821219,0.0011789036794545656,9.183441550663668,8,0.02
1.0,0.053689383757481,-0.0,0.05182416498281356,0.0014790833235984052,9.109093441109898,9,0.0225
1.0,0.06033702853741452,-0.0,0.06416569943926645,0.0018108062370407632,9.037909182718579,10,0.025
1.0,0.06698000691699701,-0.0,0.0775193677509824,0.002173390891174472,8.969877385055415,11,0.0275
1.0,0.07361787407496467,-0.0,0.09180711784275215,0.0025661709190469267,8.904980488992017,12,0.03
1.0,0.08025020330345467,-0.0,0.106954079959527,0.002988494784665641,8.843194912946123,13,0.0325
1.0,0.08687658556357047,-0.0,0.12288849042960362,0.0034397254521704684,8.784491226839194,14,0.035
1.0,0.09349662904078082,-0.0,0.1395416146741383,0.003919240055719486,8.728834352674212,15,0.0375
1.0,0.10010995870087136,-0.0,0.1568476696778313,0.00442642957085227,8.676183790324895,16,0.04
1.0,0.1067162158471251,-0.0,0.174743746124071,0.004960698488017556,8.626493866829948,17,0.0425
1.0,0.11331505767936423,-0.0,0.19316973038338822,0.005521464488879391,8.579714007208565,18,0.045
1.0,0.1199061568554427,-0.0,0.21206822653064827,0.006108158125951964,8.535789024564412,19,0.0475
1.0,0.12648920105574302,-0.0,0.23138447855488325,0.0067202225060473,8.49465942703157,20,0.05
1.0,0.13306389255117845,-0.0,0.25106629291239924,0.007357112977965837,8.456261738941892,21,0.0525
1.0,0.1396299477751788,-0.0,0.2710639615627343,0.008018296824805048,8.420528833463996,22,0.055
1.0,0.1461870969000918,-0.0,0.29133018561520707,0.008703252961212233,8.387390273881488,23,0.0575
1.0,0.15273508341839848,-0.0,0.3118199997039116,0.009411471635862237,8.356772660643871,24,0.06
1.0,0.15927366372910945,-0.0,0.33249069719738916,0.01014245413939948,8.328599981336723,25,0.0625
1.0,0.16580260672967073,-0.0,0.35330175634058736,0.010895712518044842,8.30279396077722,26,0.065
1.0,0.17232169341368642,-0.0,0.3742147674167758,0.011670769293031083,8.279274408543397,27,0.0675
1.0,0.17883071647472426,-0.0,0.3951933610073433,0.012467157186002753,8.257959561386086,28,0.07
1.0,0.18532947991645177,-0.0,0.4162031374214389,0.013284418850480621,8.238766418148144,29,0.0725
1.0,0.19181779866931725,-0.0,0.43721159735567894,0.014122106609470095,8.221611065017335,30,0.075
1.0,0.19829549821396375,-0.0,0.4581880738402182,0.014979782199262754,8.206408989165263,31,0.0775
1.0,0.20476241421154984,-0.0,0.47910366551811745,0.015857016519463536,8.193075379065004,32,0.08
1.0,0.21121839214111437,-0.0,0.4999311712988005,0.01675338938925053,8.18152541003087,33,0.0825
1.0,0.21766328694411197,-0.0,0.520645026420011,0.01766848930986154,8.17167451377825,34,0.085
1.0,0.22409696267621282,-0.0,0.5412212399476791,0.01860191323328018,8.163438631054914,35,0.08750000000000001
1.0,0.23051929216645783,-0.0,0.5616373337354827,0.019553266337083697,8.156734446641071,36,0.09
1.0,0.23693015668382889,-0.0,0.5818722828632792,0.02052216180540044,8.151479606252641,37,0.0925
1.0,0.24332944561128245,-0.0,0.6019064575669012,0.02150822061591046,8.14759291510349,38,0.095
1.0,0.2497170561272697,-0.0,0.6217215666683128,0.022511071332818145,8.144994518088092,39,0.0975
1.0,0.2560928928947761,-0.0,0.6413006025098535,0.023530349905712206,8.143606061732251,40,0.1
1.0,0.26245686775786425,-0.0,0.6606277873948233,0.024565699474221447,8.143350838226121,41,0.10250000000000001
1.0,0.26880889944572317,-0.0,0.6796885215304639,0.02561677017836844,8.144153911998398,42,0.105
1.0,0.27514891328418334,-0.0,0.6984693324682528,0.026683218974520393,8.14594222941561,43,0.1075
1.0,0.2814768409146964,-0.0,0.7169578260309893,0.027764709456823092,8.148644712292434,44,0.11
1.0,0.2877926200206915,-0.0,0.7351426387176807,0.028860911684011066,8.152192335984424,45,0.1125
1.0,0.29409619406129006,-0.0,0.7530133915692916,0.029971502011472927,8.156518192896483,46,0.115
1.0,0.3003875120123036,-0.0,0.7705606454819652,0.03109616292845647,8.161557542290007,47,0.11750000000000001
1.0,0.3066665281144363,-0.0,0.7877758579465995,0.032234582900291034,8.167247847299434,48,0.12
1.0,0.3129332016286328,-0.0,0.8046513411977176,0.03338645621550466,8.17352880008843,49,0.1225
1.0,0.31918749659846557,-0.0,0.8211802217472967,0.03455148283771271,8.180342336076208,50,0.125
1.0,0.325429381619492,-0.0,0.8373564012827215,0.03572936826215456,8.187632638159581,51,0.1275
1.0,0.3316588296154712,-0.0,0.8531745189033029,0.03691982337675269,8.195346131837256,52,0.13
1.0,0.3378758176213488,-0.0,0.8686299146708266,0.0381225643275725,8.203431472118945,53,0.1325
1.0,0.3440803265728942,-0.0,0.8837185944472958,0.03933731238855555,8.211839523069425,54,0.135
1.0,0.35027234110289873,-0.0,0.8984371959934538,0.04056379383540848,8.220523330801974,55,0.1375
1.0,0.3564518493438047,-0.0,0.9127829563002012,0.041801739823522255,8.22943809069419,56,0.14
1.0,0.3626188427366639,-0.0,0.9267536801246309,0.04305088626980265,8.23854110955631,57,0.14250000000000002
1.0,0.368773315846304,-0.0,0.9403477097025266,0.044310973738295636,8.247791763437252,58,0.145
1.0,0.37491526618257964,-0.0,0.9535638956076332,0.0455817473294858,8.257151451706678,59,0.1475
1.0,0.38104469402759733,-0.0,0.9664015687299095,0.04686295657315849,8.266583548006729,60,0.15
1.0,0.38716160226878116,-0.0,0.9788605133420853,0.04815435532470945,8.276053348619188,61,0.1525
1.0,0.3932659962376628,-0.0,0.9909409412264056,0.04945570166478984,8.285528018750728,62,0.155
1.0,0.3993578835542735,-0.0,1.0026434668315847,0.050766757802183426,8.294976537194074,63,0.1575
1.0,0.40543727397700535,-0.0,1.0139690834315371,0.05208728997980339,8.304369639781678,64,0.16
1.0,0.41150417925783067,-0.0,1.0249191402560862,0.05341706838370863,8.313679762007617,65,0.1625
1.0,0.4175586130027371,-0.0,1.0354953205656838,0.05475586705503794,8.322880981156269,66,0.165
1.0,0.4236005905372764,-0.0,1.0456996206413034,0.056103463804760785,8.331948958239801,67,0.1675
1.0,0.42963012877708273,-0.0,1.0555343296610498,0.05745964013115138,8.340860880012867,68,0.17
1.0,0.43564724610325434,-0.0,1.0650020104365272,0.058824181139889284,8.349595401302317,69,0.17250000000000001
1.0,0.4416519622424575,-0.0,1.0741054809803703,0.060196875466696935,8.358132587859242,70,0.17500000000000002
1.0,0.44764429815165907,-0.0,1.0828477968790389,0.061577515202424035,8.366453859915376,71,0.1775
1.0,0.4536242759073379,-0.0,1.0912322344438046,0.06296589582049411,8.374541936600036,72,0.18
1.0,0.4595919185990749,-0.0,1.0992622746134693,0.06436181610662613,8.382380781351182,73,0.1825
1.0,0.4655472502274052,-0.0,1.1069415875841968,0.06576507809075428,8.389955548434548,74,0.185
1.0,0.4714902956058,-0.0,1.1142740181405555,0.06717548698106274,8.397252530664703,75,0.1875
1.0,0.4774210802666887,-0.0,1.1212635716636878,0.06859285110006173,8.404259108405977,76,0.19
1.0,0.48333963037138306,-0.0,1.127914400792159,0.07001698182262973,8.410963699915074,77,0.1925
1.0,0.489245972623813,-0.0,1.1342307927127766,0.07144769351595039,8.41735571307449,78,0.195
1.0,0.49514013418795133,-0.0,1.1402171570577828,0.07288480348127378,8.423425498552463,79,0.1975
1.0,0.5010221426088319,-0.0,1.1458780143863811,0.07432813189743738,8.429164304415012,80,0.2
1.0,0.506892025737042,-0.0,1.1512179852289548,0.07577750176607831,8.43456423220582,81,0.2025
1.0,0.5127498116566009,-0.0,1.1562417796726185,0.07723273885847869,8.43961819450103,82,0.20500000000000002
1.0,0.5185955286161086,-0.0,1.1609541874675813,0.07869367166397769,8.44431987393857,83,0.20750000000000002
1.0,0.5244292049630788,-0.0,1.1653600686343852,0.08016013133989815,8.448663683715463,84,0.21
1.0,0.5302508690813454,-0.0,1.1694643445522273,0.0816319516629275,8.452644729540083,85,0.2125
1.0,0.5360605493314619,-0.0,1.173271989509805,0.0831089689818993,8.456258773022507,86,0.215
1.0,0.5418582739939881,-0.0,1.1767880227002607,0.08459102217192298,8.459502196481214,87,0.2175
1.0,0.5476440712155748,-0.0,1.1800175006422393,0.08607795258981202,8.462371969140909,88,0.22
1.0,0.5534179689577658,-0.0,1.1829655100100172,0.08756960403076125,8.464865614693766,89,0.2225
1.0,0.559179994948424,-0.0,1.1856371608560095,0.08906582268622619,8.466981180193509,90,0.225
1.0,0.5649301766356893,-0.0,1.1880375802092265,0.09056645710296007,8.4687172062498,91,0.2275
1.0,0.5706685411444001,-0.0,1.1901719060344815,0.09207135814316292,8.470072698489309,92,0.23
1.0,0.576395115234889,-0.0,1.1920452815365772,0.09358037894570378,8.47104710024783,93,0.2325
1.0,0.58210992526407,-0.0,1.1936628497956645,0.09509337488837509,8.471640266457975,94,0.23500000000000001
1.0,0.5878129971487496,-0.0,1.1950297487186348,0.09661020355113693,8.471852438695109,95,0.23750000000000002
1.0,0.5935043563310807,1.7686539995873174e-09,1.1961511062940289,0.09813072468032019,8.47168422134534,96,0.24
1.0,0.5991840277460845,1.1917382818624353e-08,1.1970320361359605,0.09965480015374631,8.471136558857479,97,0.2425
1.0,0.6048520357911757,2.1603409958703663e-08,1.197677633305986,0.10118229394673611,8.470210714043155,98,0.245
1.0,0.6105084042976152,3.0849284698062786e-08,1.1980929703986836,0.10271307209896496,8.468908247386715,99,0.2475
1.0,0.616153156503829,3.967616594080598e-08,1.19828309388105,0.10424700268214546,8.467230997329878,100,0.25
1.0,0.6217863150305172,4.810392645066288e-08,1.1982530206729614,0.10578395576849432,8.465181061494187,101,0.2525
1.0,0.6274079018575065,5.615124803569277e-08,1.1980077349581744,0.10732380339996271,8.462760778805972,102,0.255
1.0,0.633017938302264,6.383570856620366e-08,1.1975521852154865,0.10886641955819854,8.459972712489435,103,0.2575
1.0,0.6386164450000282,7.117386161368252e-08,1.1968912814596435,0.11041168013521367,8.456819633893375,104,0.26
1.0,0.6442034418854892,7.818130941506416e-08,1.1960298926822004,0.11195946290473228,8.453304507118492,105,0.2625
1.0,0.6497789481759664,8.487276979211644e-08,1.194972844483003,0.11350964749419158,8.449430474412758,106,0.265
1.0,0.6553429823560233,9.126213759017426e-08,1.193724916883223,0.11506211535737497,8.44520084230328,107,0.2675
1.0,0.6608955621634736,9.736254114240351e-08,1.192290842311206,0.1166167497476546,8.440619068434156,108,0.27
1.0,0.6664367045767179,1.0318639421417961e-07,1.190675303752717,0.11817343569181538,8.435688749080096,109,0.2725
1.0,0.6719664258033564,1.0874544383570802e-07,1.1888829330578248,0.11973205996445005,8.430413607307653,110,0.275
1.0,0.6774847412700589,1.1405081439120426e-07,1.1869183093963407,0.12129251106289386,8.42479748175548,111,0.2775
1.0,0.6829916656135955,1.1911304829536248e-07,1.1847859578545463,0.12285467918268833,8.418844316006957,112,0.28
