lambda,minimum_hankel_margin,negative_mass_fraction,nonlinear_source_norm,realizability_margin,source_norm,step,time
1.0,0.0003999400079990334,-0.0,3.372060424142456e-06,6.005977851265572e-06,9.792086520351097,1,0.00125
1.0,0.0037332696296692447,-0.0,0.0002909029077936902,2.14409696452622e-05,9.743566594710945,2,0.0025
1.0,0.0070665440841339855,-0.0,0.0010319380825170072,4.6270642745831116e-05,9.69580827154641,3,0.00375
1.0,0.010399686598541624,-0.0,0.002212848891806253,8.039261028965334e-05,9.648816304787008,4,0.005
1.0,0.013732621762325481,-0.0,0.003820244786481254,0.00012370560215890894,9.602595054148223,5,0.00625
1.0,0.01706527551454262,-0.0,0.005840971548003545,0.00017610945607731548,9.557148482485308,6,0.0075
1.0,0.020397575131078316,-0.0,0.00826210942085344,0.00023750510851935387,9.512480153549543,7,0.00875
1.0,0.02372944921172704,-0.0,0.011070971194280617,0.0003077945854480462,9.468593230154877,8,0.01
1.0,0.02706082766714446,-0.0,0.014255100235048519,0.00038688099289465976,9.425490472762439,9,0.01125
1.0,0.030391641705696193,-0.0,0.01780226847439172,0.000474668507394605,9.383174238489875,10,0.0125
1.0,0.0337218238202035,-0.0,0.02170047435218158,0.000571062366292055,9.341646480551947,11,0.01375
1.0,0.03705130777459176,-0.0,0.02593794071977651,0.0006759688579259374,9.300908748138056,12,0.015
1.0,0.04038002859045697,-0.0,0.030503112705691917,0.0007892953117096391,9.260962186731785,13,0.01625
1.0,0.04370792253355815,-0.0,0.03538465554477037,0.000910950088115243,9.22180753887657,14,0.0175
1.0,0.047034927100228385,-0.0,0.040571452375035136,0.0010408425685740047,9.183445145390909,15,0.01875
1.0,0.05036098100373798,-0.0,0.046052602002838304,0.0011788831453032034,9.145874947035393,16,0.02
1.0,0.053686024160593204,-0.0,0.05181741664001604,0.0013249832110697024,9.109096486633053,17,0.02125
1.0,0.0570099976767926,-0.0,0.057855419614401694,0.0014790551488997508,9.073108911643287,18,0.0225
1.0,0.060332843834039585,-0.0,0.06415634305612943,0.0016410123217443088,9.037910977188673,19,0.02375
1.0,0.06365450607592527,-0.0,0.0707101255621675,0.0018107690621086752,9.003501049532744,20,0.025
1.0,0.06697492899407975,-0.0,0.07750690984008518,0.001988240661655064,8.96987711000563,21,0.02625
1.0,0.07029405831430746,-0.0,0.08453704033433997,0.002173343360785856,8.93703675937338,22,0.0275
1.0,0.07361184088270223,-0.0,0.09179106083628118,0.002365994338215433,8.904977222645465,23,0.02875
1.0,0.07692822465176374,-0.0,0.09925971207961422,0.0025661117005375514,8.873695354313671,24,0.03
1.0,0.08024315866649978,-0.0,0.10693392932351385,0.002773614471795863,8.843187644014556,25,0.03125
1.0,0.08355659305054108,-0.0,0.11480483992502129,0.002988422583063439,8.813450222606201,26,0.0325
1.0,0.08686847899226202,-0.0,0.12286376090223916,0.0032104568620381847,8.784478868648955,27,0.03375
1.0,0.09017876873091102,-0.0,0.1311021964903997,0.003439639022659272,8.756269015278527,28,0.035
1.0,0.09348741554277185,-0.0,0.13951183569167763,0.0036758916547515955,8.728815757458683,29,0.03625
1.0,0.09679437372733535,-0.0,0.14808454982116534,0.003919138213702101,8.702113859599729,30,0.0375
1.0,0.10009959859350959,-0.0,0.15681239004959632,0.004169303010174189,8.676157763527735,31,0.03875
1.0,0.10340304644586285,-0.0,0.16568758494506658,0.004426311199864483,8.650941596788604,32,0.04
1.0,0.10670467457089994,-0.0,0.17470253801452107,0.004690088773306396,8.62645918126995,33,0.04125
1.0,0.1100044412233887,-0.0,0.18384982524635443,0.004960562545724959,8.602704042122896,34,0.0425
1.0,0.1133023056127278,-0.0,0.19312219265637218,0.00523766014694728,8.579669416965295,35,0.043750000000000004
