lambda,realizability_margin,reconstruction_relative_residual,step,time
1.0,7.53917909038139e-05,2.3341636825170435e-17,1,0.00125
1.0,0.00011750734089203563,4.62580234656e-08,2,0.0025
1.0,0.00016872926582534324,1.27593617887043e-07,3,0.00375
1.0,0.00022895944417715026,2.532876982337498e-07,4,0.005
1.0,0.00029810099842576506,4.322928151040074e-07,5,0.00625
1.0,0.00037605827061990173,6.732416637708932e-07,6,0.0075
1.0,0.0004627367986061158,9.844553673661283e-07,7,0.00875
1.0,0.0005580432928966227,1.3739515425893559e-06,8,0.01
1.0,0.0006618856141572736,1.8494521558827818e-06,9,0.01125
1.0,0.0007741727512963122,2.418391172791847e-06,10,0.0125
1.0,0.0008948148001344169,3.0879220100439696e-06,11,0.01375
1.0,0.0010237229426382397,3.864924793944039e-06,12,0.015
1.0,0.0011608094266994608,4.756013430373041e-06,13,0.01625
1.0,0.0013059875464424295,5.7675424944184025e-06,14,0.0175
1.0,0.0014591716230439938,6.905613942931732e-06,15,0.01875
1.0,0.001620276986049551,8.176083654365833e-06,16,0.02
1.0,0.0017892199551700183,9.584567802815125e-06,17,0.02125
1.0,0.00196591782254486,1.113644906911416e-05,18,0.0225
1.0,0.002150288835456979,1.2836882696350038e-05,19,0.02375
1.0,0.0023422521794856594,1.469080238991397e-05,20,0.025
1.0,0.002541727962084054,1.6702926070778093e-05,21,0.02625
1.0,0.002748637196568499,1.887776148352668e-05,22,0.0275
1.0,0.0029629017865071064,2.1219611663832083e-05,23,0.02875
1.0,0.0031844445104957314,2.3732580269900536e-05,24,0.03
1.0,0.003413189007309375,2.6420576780759663e-05,25,0.03125
1.0,0.0036490597614183004,2.9287321564868272e-05,26,0.0325
1.0,0.003891982088857352,3.23363508246384e-05,27,0.03375
1.0,0.004141882123438495,3.5571021417656794e-05,28,0.035
1.0,0.004398686803296263,3.899451555919718e-05,29,0.03625
1.0,0.004662323857756272,4.260984540964096e-05,30,0.0375
1.0,0.004932721794516884,4.641985754880905e-05,31,0.03875
1.0,0.005209809887135984,5.042723734210884e-05,32,0.04
1.0,0.005493518162812515,5.463451319839141e-05,33,0.04125
1.0,0.005783777390455462,5.9044060725914266e-05,34,0.0425
1.0,0.006080519069030891,6.365810678572152e-05,35,0.043750000000000004
1.0,0.006383675416180061,6.84787334492189e-05,36,0.045
1.0,0.006693179357099792,7.350788185736503e-05,37,0.04625
1.0,0.007008964513678338,7.87473559886816e-05,38,0.0475
1.0,0.007330965193879075,8.419882633650174e-05,39,0.04875
1.0,0.007659116381365049,8.98638334965766e-05,40,0.05
1.0,0.007993353725357704,9.574379167038084e-05,41,0.051250000000000004
1.0,0.008333613530722601,0.00010183999208397473,42,0.0525
1.0,0.008679832748276443,0.00010815360632469579,43,0.05375
1.0,0.009031948965309143,0.00011468568959945057,44,0.055
1.0,0.009389900396314035,0.00012143718391519501,45,0.05625
1.0,0.00975362587392177,0.00012840892118364767,46,0.0575
1.0,0.010123064840030983,0.0001356016262521429,47,0.058750000000000004
1.0,0.010498157337131199,0.0001430159198643043,48,0.06
1.0,0.010878843999811944,0.00015065232154905613,49,0.06125
1.0,0.011265066046453973,0.00015851125244321077,50,0.0625
1.0,0.011656765271096653,0.0001665930380462132,51,0.06375
1.0,0.012053885410838395,0.00017490369601136363,52,0.065
1.0,0.012456366628909756,0.00018342600816996808,53,0.06625
1.0,0.012864155346379915,0.00019218407378606501,54,0.0675
1.0,0.013277197127504784,0.00020117816380406563,55,0.06875
1.0,0.013695428710477202,0.0002103497876448469,56,0.07
1.0,0.014118799890425358,0.00021977051126668244,57,0.07125000000000001
1.0,0.014547260891045433,0.00022943845761335318,58,0.0725
1.0,0.014980754842626948,0.00023931596981233348,59,0.07375
1.0,0.015419220470958854,0.00024936721391518793,60,0.075
1.0,0.015862611207387797,0.0002596762511950096,61,0.07625
1.0,0.016310890699334515,0.0002703400962560617,62,0.0775
1.0,0.016763978565053652,0.0002809734981675781,63,0.07875
1.0,0.01722183228547269,0.00029192579345919533,64,0.08
1.0,0.01768440968131335,0.0003031405238091313,65,0.08125
1.0,0.01815165006754794,0.0003145205179004141,66,0.0825
1.0,0.018623508606188544,0.0003261439359198283,67,0.08375
1.0,0.019099935783013115,0.0003379834894740569,68,0.085
1.0,0.019580882538418862,0.00035003818713932346,69,0.08625000000000001
1.0,0.020066300261876946,0.0003623069835491797,70,0.08750000000000001
1.0,0.020556150511643265,0.00037484596341831134,71,0.08875
1.0,0.02105037084059541,0.0003875062531642331,72,0.09
1.0,0.021548914135670588,0.0004003866672258806,73,0.09125
1.0,0.02205173834059263,0.00041350038334962605,74,0.0925
1.0,0.02255882632538663,0.00042707896197318195,75,0.09375
1.0,0.023070094858868462,0.0004405123130294676,76,0.095
1.0,0.023585490380853086,0.0004541148656347281,77,0.09625
1.0,0.024104978683219643,0.00046802739986105744,78,0.0975
1.0,0.02462851961615562,0.0004821671435806381,79,0.09875
1.0,0.02515606829861423,0.0004965057280792919,80,0.1
1.0,0.025687584120445733,0.0005110601882473887,81,0.10125
1.0,0.02622301787359357,0.0005257853457058879,82,0.10250000000000001
1.0,0.02676233014192787,0.0005407252919920155,83,0.10375000000000001
1.0,0.02730547722712492,0.0005558559842981186,84,0.105
1.0,0.027852424810155426,0.000571226981536527,85,0.10625
1.0,0.028403118924576958,0.0005867193095391505,86,0.1075
1.0,0.02895752118507295,0.000602422227159528,87,0.10875
1.0,0.029515585506219615,0.0006182874728918576,88,0.11
1.0,0.030077288540946535,0.0006344436937586116,89,0.11125
1.0,0.030642569327898515,0.0006506560343809476,90,0.1125
1.0,0.03121139013406373,0.0006670729518293538,91,0.11375
1.0,0.03178376405462761,0.0006841387555677168,92,0.115
1.0,0.03235956471770486,0.000700558523283018,93,0.11625
1.0,0.032938781276928085,0.000717477729654424,94,0.11750000000000001
1.0,0.03352140213981771,0.0007347432169887381,95,0.11875000000000001
1.0,0.03410735519964863,0.0007519644559566632,96,0.12
1.0,0.03469662356100419,0.0007694912384636193,97,0.12125
1.0,0.035289162032590575,0.0007871453769753895,98,0.1225
1.0,0.03588493420113632,0.0008049735659117149,99,0.12375
1.0,0.03648396753404355,0.0008236010229706048,100,0.125
1.0,0.03708610012411095,0.000841150596365284,101,0.12625
1.0,0.037691353778217127,0.0008594571117834499,102,0.1275
1.0,0.03829969816796041,0.0008779577253617792,103,0.12875
1.0,0.03891109428130851,0.0008965976282452631,104,0.13
1.0,0.039525521400292064,0.0009154976338859653,105,0.13125
1.0,0.04014291466529234,0.000934343395014258,106,0.1325
1.0,0.04076325999536325,0.0009534852348747811,107,0.13375
1.0,0.04138652514292576,0.0009727933755702589,108,0.135
1.0,0.04201264580974338,0.0009920485707043257,109,0.13625
1.0,0.04264160786878179,0.0010115819290375523,110,0.1375
1.0,0.04327339642147266,0.001031382450916867,111,0.13875
1.0,0.0439079420384652,0.0010510854627600245,112,0.14
1.0,0.044545243117713844,0.0010711380451033858,113,0.14125000000000001
1.0,0.045185236150406816,0.0010911249301928196,114,0.14250000000000002
1.0,0.04582790324353427,0.0011113439888759838,115,0.14375000000000002
1.0,0.0464732125244849,0.0011316979868003108,116,0.145
1.0,0.04712113218636394,0.001152184057618514,117,0.14625
1.0,0.04777162955348886,0.0011727924002402797,118,0.1475
1.0,0.04842467465062058,0.0011935356456125134,119,0.14875
1.0,0.04908023852029276,0.0012144184836536769,120,0.15
1.0,0.04973828174581281,0.0012353694269377012,121,0.15125
1.0,0.05039877608093229,0.001256455928675703,122,0.1525
1.0,0.05106169231716328,0.0012776673822791696,123,0.15375
1.0,0.051727000303326866,0.001298993887996023,124,0.155
1.0,0.052394669153467945,0.0013204278672366728,125,0.15625
1.0,0.053064671275098,0.0013419869118261676,126,0.1575
1.0,0.05373697685781933,0.00136365249443853,127,0.15875
1.0,0.05441155235462311,0.001385394866647703,128,0.16
1.0,0.05508837352221006,0.0014072743148638364,129,0.16125
1.0,0.05576740442539397,0.0014292055770772103,130,0.1625
1.0,0.056448622078813446,0.0014512751897717716,131,0.16375
1.0,0.057131999046334765,0.0014734488879511152,132,0.165
1.0,0.05781750145858845,0.0014956763157301964,133,0.16625
1.0,0.05850510240903853,0.0015180028704676188,134,0.1675
1.0,0.05919477601055438,0.0015404334504976972,135,0.16875
1.0,0.05988649445892601,0.001562949291790852,136,0.17
1.0,0.06058023158802407,0.0015855593028834122,137,0.17125
1.0,0.06127595852924431,0.0016082393196243901,138,0.17250000000000001
1.0,0.06197364951237729,0.0016310076349202761,139,0.17375000000000002
1.0,0.06267327673820504,0.0016538478361509043,140,0.17500000000000002
1.0,0.06337482313127948,0.0016768337195572855,141,0.17625
1.0,0.06407824824098865,0.0016997885361751332,142,0.1775
1.0,0.06478353433887771,0.0017228783871944707,143,0.17875
