lambda,realizability_margin,reconstruction_relative_residual,step,time
1.0,2.144101281382796e-05,1.9335379572437533e-16,1,0.0025
1.0,8.039446205075903e-05,1.5236403173576995e-10,2,0.005
1.0,0.00017611995413264613,4.6840445381370795e-08,3,0.0075
1.0,0.00030782861034606715,2.1929626206711305e-07,4,0.01
1.0,0.00047475143132174295,5.91313578361526e-07,5,0.0125
1.0,0.0006761385256894433,1.231526220206279e-06,6,0.015
1.0,0.0009112583798182941,2.2036718971992562e-06,7,0.0175
1.0,0.00117939716607097,3.5668423750795008e-06,8,0.02
1.0,0.0014798580871773998,5.3757207907205755e-06,9,0.0225
1.0,0.0018119607544991039,7.680806851261413e-06,10,0.025
1.0,0.002175040598107655,1.052863060792648e-05,11,0.0275
1.0,0.0025684483067408477,1.396195545084709e-05,12,0.03
1.0,0.0029915496760347265,1.8021154239807096e-05,13,0.0325
1.0,0.0034437241422033906,2.2740263947158715e-05,14,0.035
1.0,0.003924365303731637,2.815353627153408e-05,15,0.0375
1.0,0.004432879784572757,3.4289141408548794e-05,16,0.04
1.0,0.004968686942610564,4.1173022809716376e-05,17,0.0425
1.0,0.005531218892512951,4.8830882499485454e-05,18,0.045
1.0,0.00611991984250495,5.7284261623975755e-05,19,0.0475
1.0,0.006734242148019046,6.65394291721181e-05,20,0.05
1.0,0.007373659936728836,7.665010338790661e-05,21,0.0525
1.0,0.008037647601067692,8.759236821536781e-05,22,0.055
1.0,0.00872568698567956,9.936564158682079e-05,23,0.0575
1.0,0.009437282596876305,0.00011202626646026608,24,0.06
1.0,0.010171953211835274,0.0001256001185690276,25,0.0625
1.0,0.01092919747891004,0.00013997820352171746,26,0.065
1.0,0.011708567238194054,0.00015533572555347235,27,0.0675
1.0,0.012509572052696285,0.00017147303484139773,28,0.07
1.0,0.013331788621858891,0.00018862016175352547,29,0.0725
1.0,0.014174743090345592,0.00020654190271079842,30,0.075
1.0,0.015038006273573273,0.00022539644370454375,31,0.0775
1.0,0.015921161263200444,0.0002451669168790413,32,0.08
1.0,0.016823774020278813,0.0002657885816121558,33,0.0825
1.0,0.017745456304033656,0.00028736208333201126,34,0.085
1.0,0.01868577856582128,0.0003097282450580179,35,0.08750000000000001
1.0,0.019644382040903005,0.0003331448655810671,36,0.09
1.0,0.02062085539948375,0.0003573340372178549,37,0.0925
1.0,0.0216147519173078,0.00038205870483233503,38,0.095
1.0,0.022625781818853156,0.0004079936285743372,39,0.0975
1.0,0.023653526075866706,0.000434574328394257,40,0.1
1.0,0.024697621148888006,0.0004619988554716396,41,0.10250000000000001
1.0,0.02575772782193807,0.0004902824392454559,42,0.105
1.0,0.026833507737093438,0.0005193960450203465,43,0.1075
1.0,0.027924599180918698,0.0005492484628226908,44,0.11
1.0,0.02903066437700637,0.0005798760571574055,45,0.1125
1.0,0.030151377384313453,0.0006112784190181803,46,0.115
1.0,0.03128642411850785,0.0006434600962231639,47,0.11750000000000001
1.0,0.03243545955784457,0.0006763058126263868,48,0.12
1.0,0.03359819672179659,0.0007099470685388696,49,0.1225
1.0,0.034774298715809525,0.000744210842252015,50,0.125
1.0,0.035963472380939575,0.0007791932879797258,51,0.1275
1.0,0.03716541340599949,0.0008148312014183079,52,0.13
1.0,0.03837983227191948,0.0008511352343593456,53,0.1325
1.0,0.039606439632453236,0.0008880759274697652,54,0.135
1.0,0.04084495858856152,0.0009256582597005023,55,0.1375
1.0,0.04209509537217258,0.0009638039224248639,56,0.14
1.0,0.04335658259847949,0.00100255758572898,57,0.14250000000000002
1.0,0.04462916771462437,0.0010419370814590118,58,0.145
1.0,0.04591262408472812,0.0010820485479634836,59,0.1475
1.0,0.047206587962696674,0.0011222687007777861,60,0.15
1.0,0.048510828581885414,0.0011631315498596335,61,0.1525
1.0,0.04982532120877117,0.0012057542452254119,62,0.155
1.0,0.05114939829037624,0.0012464747788363572,63,0.1575
1.0,0.052483026929523585,0.0012888578135907844,64,0.16
1.0,0.05382596634081834,0.001331687677109887,65,0.1625
1.0,0.05517797008221651,0.0013749125329588496,66,0.165
1.0,0.056538901065434695,0.0014189512913626088,67,0.1675
1.0,0.05790841995113235,0.001462904958148448,68,0.17
1.0,0.05928626139487412,0.0015070858529106618,69,0.17250000000000001
1.0,0.06067240756788195,0.0015525587508171872,70,0.17500000000000002
1.0,0.06206636290076511,0.0015970400811521105,71,0.1775
1.0,0.0634680520540871,0.001642512011465196,72,0.18
1.0,0.06487741365128001,0.0016890386127324227,73,0.1825
1.0,0.06629395122797954,0.0017344033431018662,74,0.185
1.0,0.06771759229398701,0.001780721018072306,75,0.1875
1.0,0.06914815635554689,0.0018273754031378293,76,0.19
1.0,0.07058549643310638,0.001874510859053591,77,0.1925
1.0,0.07202929939654532,0.0019213188057518853,78,0.195
1.0,0.07347950965629628,0.0019689852747507178,79,0.1975
1.0,0.07493578165159633,0.00201607041151043,80,0.2
1.0,0.07639804829856488,0.002063900986892803,81,0.2025
1.0,0.07786608275418108,0.0021116793018745496,82,0.20500000000000002
1.0,0.07933991566647215,0.0021609177519105677,83,0.20750000000000002
1.0,0.08081907265441339,0.002208347903321825,84,0.21
1.0,0.08230370022275164,0.002258339731150194,85,0.2125
1.0,0.08379343178671426,0.0023069453887187407,86,0.215
1.0,0.08528770664984575,0.0023525983614955254,87,0.2175
1.0,0.08678675191014655,0.0024011887900444524,88,0.22
1.0,0.08829102999563683,0.0024559864977071653,89,0.2225
1.0,0.0897993412654897,0.0025002170274143753,90,0.225
1.0,0.09131176729444498,0.0025475795646149875,91,0.2275
1.0,0.09282828801842548,0.0025960464708803385,92,0.23
1.0,0.09434862504309718,0.0026436559353182607,93,0.2325
1.0,0.0958737462196918,0.0027031645374660097,94,0.23500000000000001
1.0,0.0974020901427957,0.002745553225881428,95,0.23750000000000002
1.0,0.0989340842715546,0.0027957965892024834,96,0.24
1.0,0.10046990281240667,0.002851522316146452,97,0.2425
1.0,0.10200819346364719,0.0028890680333481652,98,0.245
1.0,0.10354928117109996,0.002934613945717481,99,0.2475
1.0,0.10509346995478935,0.002983997551908327,100,0.25
1.0,0.10664069086171359,0.0030340462981207597,101,0.2525
1.0,0.10819031375260911,0.003079079055587992,102,0.255
1.0,0.10974253292592592,0.003127280814490695,103,0.2575
1.0,0.11129709777042192,0.0031742044250099555,104,0.26
1.0,0.11285400477077778,0.0032218792310435267,105,0.2625
1.0,0.11441342823955725,0.0032721494452025617,106,0.265
1.0,0.11597515103425449,0.0033215426954158337,107,0.2675
1.0,0.11753821790215166,0.003362874977847129,108,0.27
1.0,0.11910314318121207,0.00340978264577854,109,0.2725
1.0,0.1206709640635618,0.0034719798788290113,110,0.275
1.0,0.1222407888534227,0.0035271088686674016,111,0.2775
1.0,0.1238113740782879,0.003558166139898618,112,0.28
1.0,0.1253840017481681,0.0036177564414948613,113,0.28250000000000003
1.0,0.1269576102326991,0.0036572304495094726,114,0.28500000000000003
1.0,0.12853280664748737,0.0037121926016362014,115,0.28750000000000003
1.0,0.13010743984497902,0.0037307375959111416,116,0.29
1.0,0.13168506938132135,0.0038128882853791226,117,0.2925
1.0,0.13326156186281876,0.003820257306729772,118,0.295
1.0,0.13484088896415286,0.003904065666006514,119,0.2975
1.0,0.13642040960176763,0.003934802044901551,120,0.3
1.0,0.1379988936047283,0.0039520455981881955,121,0.3025
1.0,0.1395783576812332,0.004000884431079044,122,0.305
1.0,0.1411597197780797,0.004076862686658075,123,0.3075
1.0,0.14273940135092753,0.0040813001468558005,124,0.31
1.0,0.14403438213580175,0.004137461644076409,125,0.3125
1.0,0.14470916698992306,0.004209698100276784,126,0.315
1.0,0.1453761614665188,0.004237295444867651,127,0.3175
1.0,0.14603548315738413,0.004262349826541122,128,0.32
1.0,0.1466872786263562,0.004325989039548997,129,0.3225
1.0,0.1473316762110271,0.0043824868326420175,130,0.325
1.0,0.14796878930477775,0.004425106271108627,131,0.3275
1.0,0.14859870164652253,0.004413557138361265,132,0.33
1.0,0.1492215952693222,0.0045009434367890575,133,0.3325
1.0,0.1498375154170497,0.0044938759793850406,134,0.335
1.0,0.15044660650846856,0.0045280395475851285,135,0.3375
1.0,0.15104898233407726,0.004565569897398943,136,0.34
1.0,0.15164475847855444,0.004606767160422187,137,0.3425
1.0,0.15223404886977523,0.00467259118254491,138,0.34500000000000003
1.0,0.15281691479607862,0.004677922203827303,139,0.34750000000000003
1.0,0.15339352945433485,0.004782829778423543,140,0.35000000000000003
1.0,0.15396389683628792,0.0047507504918736475,141,0.3525
1.0,0.1545281610318375,0.004787322991929429,142,0.355
1.0,0.1550864163179333,0.0048218713424771145,143,0.3575
1.0,0.15563875598391916,0.0048567155377330674,144,0.36
1.0,0.1561852711634964,0.004892680519401379,145,0.3625
