lambda,minimum_hankel_margin,negative_mass_fraction,nonlinear_source_norm,realizability_margin,source_norm,step,time
1.0,0.36338061837407487,0.0939544639474891,200.4445234604086,0.0006547565435021262,50.098630873832036,1,0.00125
1.0,0.37535381222333264,0.09480460097582269,200.2205355640185,0.0006654077553726706,50.1170851533994,2,0.0025
1.0,0.38734295168453947,0.09556661143881462,199.9968279175413,0.0006560323847034807,50.13346814559591,3,0.00375
1.0,0.39934755087601914,0.09608178736552608,199.77253069363059,0.0006306620937425619,50.14873559359171,4,0.005
1.0,0.4113670687412103,0.09653279206318616,199.54691351278115,0.0005943365929988612,50.16370092366889,5,0.00625
1.0,0.42340091952987535,0.09696176513801043,199.31936327343965,0.0005508739334107179,50.17905722776812,6,0.0075
1.0,0.43544848153756277,0.09745641503590091,199.08936600416203,0.0005027514259708755,50.19539530906265,7,0.00875
1.0,0.44750910442579794,0.09781498028178273,198.85649190944545,0.00045155118858979635,50.21321859231994,8,0.01
1.0,0.45958211537858595,0.098599487010817,198.620382968884,0.000398323057292572,50.23295552066499,9,0.01125
1.0,0.471666824298671,0.0993785881152501,198.3807425944091,0.0003438023722776936,50.25496992126535,10,0.0125
1.0,0.48376252820723487,0.10005270960780259,198.1373269564989,0.0002885326019864151,50.279569720130795,11,0.01375
1.0,0.49586851497937445,0.10061972562811018,197.8899376731417,0.00023293480862021564,50.30701430612662,12,0.015
1.0,0.5079840665228819,0.1011239024811462,197.63841561756672,0.00017734820417707265,50.337520783983194,13,0.01625
1.0,0.5201084614884728,0.10143008501726414,197.38263565050175,0.00012205474351234591,50.37126930774149,14,0.0175
1.0,0.5322409775840349,0.10155721448703246,197.12250211968058,6.72946349301113e-05,50.40840764997223,15,0.01875
1.0,0.5443808935527397,0.10199272856732003,196.8579449999119,1.3276501208429992e-05,50.44905513223784,16,0.02
0.7397436205460475,0.5565274908650846,0.10219054273781676,196.58891656999734,1.000018419787283e-12,50.493306019687274,17,0.02125
0.6625589759028241,0.5686755077638121,0.10176810867465924,196.06606676916624,1.000015752782913e-12,50.53021955035838,18,0.0225
0.6723084202073019,0.580810521533973,0.10088283376900173,195.4661188917683,1.0000280485840597e-12,50.5676391547966,19,0.02375
0.6823173123083845,0.5929300769951595,0.09952243863436064,194.87254485834578,1.000006226756367e-12,50.60920395249696,20,0.025
0.6925867086924813,0.6050341120066953,0.0980816445991094,194.28559861656495,1.000022829432665e-12,50.654840304496496,21,0.02625
0.7031184008444129,0.6171225737028312,0.09732715291370969,193.70553096045938,1.0000068428438072e-12,50.704475770048994,22,0.0275
0.7139148424968081,0.6291954184715483,0.09623766038436614,193.1325903206373,1.0000374728556369e-12,50.7580392631691,23,0.02875
