lambda,minimum_hankel_margin,negative_mass_fraction,nonlinear_source_norm,realizability_margin,source_norm,step,time
1.0,1.8250219669070846,4.015821884970442e-05,0.12739411210537765,0.21136739916431055,1.0879476117507958,1,0.0025
1.0,1.825463664052152,3.704576369000152e-05,0.12614281159117474,0.21213639394288666,1.0813152127540733,2,0.005
1.0,1.825914133293833,3.3925247030079855e-05,0.12491497171192066,0.21290314510262406,1.0747450162119165,3,0.0075
1.0,1.8263731528172218,3.079708927596887e-05,0.1237100910649858,0.213667642650878,1.0682360671345847,4,0.01
1.0,1.8268405046730791,2.766170234217564e-05,0.12252767901251758,0.2144298769606185,1.0617874300579495,5,0.0125
1.0,1.8273159747079135,2.4519667208326254e-05,0.121367255429057,0.2151898387630665,1.0553981885776458,6,0.015
1.0,1.827799352495603,2.2752209890572548e-05,0.12022835045681747,0.2159475191404807,1.0490674448958195,7,0.0175
1.0,1.8282904312705472,2.2363911011520303e-05,0.11911050426834431,0.21670290951907642,1.0427943193800835,8,0.02
1.0,1.828789007862281,2.198327032783586e-05,0.11801326683626691,0.21745600166208712,1.0365779501343015,9,0.0225
1.0,1.8292948826315238,2.1658735509206645e-05,0.11693619770987991,0.21820678766295945,1.0304174925808594,10,0.025
1.0,1.829807859407628,2.1330690235912213e-05,0.11587886579829085,0.2189552599386787,1.0243121190540518,11,0.0275
1.0,1.8303277454273759,2.0999224091964257e-05,0.11484084915989307,0.21970141122322914,1.0182610184042804,12,0.03
1.0,1.8308543512750997,2.0664425103713607e-05,0.11382173479791077,0.22044523456117912,1.012263395612714,13,0.0325
1.0,1.8313874908240892,2.0326379763377027e-05,0.11282111846180218,0.22118672330139225,1.0063184714161115,14,0.035
1.0,1.8319269811792442,1.998517305230951e-05,0.11183860445428453,0.22192587109086237,1.0004254819415057,15,0.0375
1.0,1.8324726426209446,1.964088846404353e-05,0.11087380544377112,0.2226626718686683,0.9945836783504443,16,0.04
1.0,1.8330242985500997,1.9293608027067293e-05,0.10992634228202176,0.22339711986005048,0.9887923264925284,17,0.0425
1.0,1.833581775434364,1.8943412327360912e-05,0.10899584382680155,0.22412920957059862,0.9830507065679486,18,0.045
1.0,1.8341449027554644,1.859038053067556e-05,0.10808194676935816,0.22485893578055927,0.9773581127987837,19,0.0475
1.0,1.8347135129576184,1.823459040456278e-05,0.10718429546654071,0.22558629353925136,0.9717138531087749,20,0.05
1.0,1.8352874413970297,1.787611834014702e-05,0.1063025417773812,0.2263112781595939,0.9661172488113622,21,0.0525
1.0,1.8358665262924059,1.7515039373641115e-05,0.10543634490397231,0.22703388521273943,0.9605676343057202,22,0.055
1.0,1.8364506086765071,1.715142720760752e-05,0.10458537123647572,0.22775411052281513,0.9550643567805658,23,0.0575
1.0,1.8370395323486446,1.67853542319638e-05,0.10374929420211734,0.2284719501617648,0.9496067759255328,24,0.06
1.0,1.8376331438281803,1.641689154472849e-05,0.10292779411800441,0.22918740044429745,0.944194263649869,25,0.0625
1.0,1.8382312923089312,1.6046108972511324e-05,0.10212055804764221,0.2299004579229269,0.9388262038082701,26,0.065
1.0,1.8388338296145017,1.56730750907438e-05,0.10132727966099421,0.2306111193831184,0.9335019919336358,27,0.0675
