step,time,mixture_rho,mixture_energy_trace,mixture_M200,mixture_M300,mixture_M400,mixture_M110,mixture_M210,mixture_stress_norm,mixture_qx,mixture_heat_flux_norm,mixture_realizability_margin,gaussian_rho,gaussian_energy_trace,gaussian_M200,gaussian_M300,gaussian_M400,gaussian_M110,gaussian_M210,gaussian_stress_norm,gaussian_qx,gaussian_heat_flux_norm,gaussian_realizability_margin,particle_mean_rho,particle_mean_energy_trace,particle_mean_M200,particle_mean_M300,particle_mean_M400,particle_mean_M110,particle_mean_M210,particle_mean_stress_norm,particle_mean_qx,particle_mean_heat_flux_norm,particle_mean_realizability_margin,particle_sem_rho,particle_sem_energy_trace,particle_sem_M200,particle_sem_M300,particle_sem_M400,particle_sem_M110,particle_sem_M210,particle_sem_stress_norm,particle_sem_qx,particle_sem_heat_flux_norm,particle_sem_realizability_margin
10,0.025,1.0,1.4046250000000002,0.6291869092737049,-0.2935820542676526,1.1576014383006465,-2.9823149174576244e-16,1.1475162959553427e-15,0.18588492936645798,-0.03791135595856501,0.03791135595856501,0.29807671238296496,1.0,1.4046250000000002,0.6329276764756332,-0.2946722231899271,1.2209562274075954,0.0,0.0,0.1904664148120896,-0.038439604330781696,0.038439604330781696,0.30315282321967174,0.9999999999999646,1.4041354820878846,0.629189574314813,-0.294903519543677,1.1591315786833158,5.2604705548189364e-05,0.00014265684190700154,0.186114110468247,-0.038304147926257845,0.03836007957276647,0.2975566785063326,2.866583523299505e-17,0.0009893569416095278,0.0009663582317902273,0.0013328646119452623,0.003669655861468535,0.0003561758603723361,0.0005073939922695697,0.0008692199010455516,0.0006288022212986842,0.0006264330722760087,0.0007240370850159756
11,0.0275,1.0,1.4046249999999998,0.6277345339425373,-0.2927045929061698,1.155342441464664,-3.116755986845827e-16,1.0933061873310675e-15,0.18410614012827506,-0.03776725080704313,0.03776725080704313,0.29944509987322215,1.0,1.404625,0.6318292969518973,-0.29386454411816,1.2243236008928853,0.0,0.0,0.18912118012355247,-0.0383259549794526,0.0383259549794526,0.304989926129198,0.9999999999999646,1.4041354820878835,0.6277292483585194,-0.29389624939144465,1.157006518002098,8.104933164999637e-05,0.00011289266160959365,0.1843275822848471,-0.03809422061907061,0.038152639467343305,0.2988908572981771,2.866583523299505e-17,0.0009893569416095434,0.000977992478829992,0.0013407847725074554,0.00375490689887888,0.0003679553703938444,0.0005125808631815503,0.0008844327814004735,0.0006361593678839021,0.0006349213541439145,0.0007487082711182982
12,0.03,1.0,1.404625,0.626298096473014,-0.291838364720427,1.1531232463528212,-2.9919372117384333e-16,9.911201325743087e-16,0.18234687070440164,-0.03762585178039274,0.03762585178039274,0.30080324450795937,1.0,1.4046250000000002,0.6307430183661228,-0.29306133756717895,1.2276106118446106,0.0,0.0,0.18779076599672268,-0.038211192419673065,0.038211192419673065,0.30681031575151546,0.9999999999999646,1.4041354820878846,0.6262977494268335,-0.29304303861888537,1.1548802067427317,6.187436170164707e-05,0.00019592334242584734,0.18257323074953227,-0.03796248371028932,0.03802036858265749,0.30019842427903903,2.866583523299505e-17,0.0009893569416095666,0.0009669413797399522,0.0013303399646296744,0.0036830911588489556,0.000352779609249139,0.0005169790639311414,0.0008719062613992508,0.0006258120637881483,0.0006242909287978639,0.0007404536380401911
13,0.0325,1.0,1.4046249999999996,0.6248774307531552,-0.2909832916713138,1.150943594627015,-2.900051077620287e-16,1.0522962401568033e-15,0.18060691765004275,-0.03748715043093519,0.03748715043093519,0.3021511608857479,1.0,1.404625,0.6296686374839486,-0.2922626055297944,1.2308190123046545,0.0,0.0,0.1864749235213587,-0.03809536203405017,0.03809536203405017,0.3086141863697865,0.9999999999999646,1.4041354820878844,0.624872489799103,-0.29226427611279343,1.1528955379431127,6.495062709009594e-05,0.00020432814617213666,0.18082860800273357,-0.03786190553025092,0.037921509111652554,0.30151731270785315,2.866583523299505e-17,0.0009893569416095848,0.0009557891099695506,0.0013160149162980916,0.0036143415980601015,0.00035432803090619346,0.0005199145723906448,0.0008583579306379112,0.0006163022730250302,0.0006145543230304724,0.000753888037746576
14,0.035,1.0,1.4046250000000002,0.6234723723589723,-0.29013929889558654,1.1488032381555748,-2.960766399279475e-16,1.060102495798699e-15,0.17888607958776137,-0.03735113962973413,0.03735113962973413,0.303488948364912,1.0,1.4046250000000002,0.6286059553340797,-0.29146834898418017,1.233950511753466,0.0,0.0,0.18517340900838736,-0.037978508000600986,0.037978508000600986,0.31040172877691746,0.9999999999999646,1.4041354820878844,0.6234153788615312,-0.291520254861018,1.150974131446159,9.148928197880903e-07,0.00021960129276993702,0.17904424600100668,-0.0377859300080614,0.037853478031508986,0.30287982881578474,2.866583523299505e-17,0.0009893569416094998,0.0009662990361474027,0.001317657599395815,0.0036690480309952505,0.0003585439292781587,0.0005281243748306762,0.0008698702243847794,0.0006228652631667847,0.0006200792096114474,0.0007199222319911467
15,0.0375,1.0,1.4046249999999998,0.6220827585517915,-0.2893063148167117,1.1467019393593838,-3.1429123642570397e-16,8.97038489056879e-16,0.17718415720420194,-0.03721781362319469,0.03721781362319469,0.30481664131893876,1.0,1.4046250000000002,0.627554777107111,-0.29067856793401425,1.237006778307574,0.0,0.0,0.18388598386598898,-0.037860673326207295,0.037860673326207295,0.3121731303849965,0.9999999999999646,1.404135482087884,0.6220656403183493,-0.29066652159778755,1.1492087184480324,7.34220812755144e-06,0.00019339334764030558,0.1773929113420713,-0.03763698543258062,0.03770782336857878,0.30414474904976013,2.866583523299505e-17,0.0009893569416095014,0.0009606812999223562,0.0013024433049958145,0.0036596776336299927,0.00037446590409023035,0.0005233867237050331,0.0008635709680827708,0.000622994641154964,0.0006204389846500093,0.0006653464332113614
16,0.04,1.0,1.4046249999999998,0.6207084282753159,-0.28848427126533205,1.144639471588401,-3.380352640031365e-16,7.709457763968149e-16,0.17550095324649018,-0.03708716809460287,0.03708716809460287,0.3061342604967071,1.0,1.4046250000000002,0.6265149120570458,-0.2898932614471138,1.239989439878223,0.0,0.0,0.1826124144789822,-0.037741899879005086,0.037741899879005086,0.3139285753295962,0.9999999999999646,1.4041354820878842,0.6207006222111203,-0.28978866882396886,1.1473239659104653,-7.029261788158755e-05,0.00021006733421281032,0.17572037318063147,-0.03750421202818109,0.037573269895032804,0.3055125957925258,2.866583523299505e-17,0.0009893569416095968,0.0009365871644734003,0.0012855421144610454,0.00356349591597485,0.00036218741941288,0.0005133001793578321,0.0008298129257347714,0.0006086598655241921,0.0006067838420220986,0.000638268574475289
17,0.0425,1.0,1.4046249999999998,0.6193492221524447,-0.2876731036101505,1.1426156195317236,-3.107133692565018e-16,6.568877078513398e-16,0.1738362725183397,-0.036959200231006545,0.036959200231006545,0.30744191291117295,1.0,1.404625,0.6254861734054253,-0.28911242769262624,1.242900085292549,0.0,0.0,0.18135247209140776,-0.03762222841974837,0.03762222841974837,0.3156682445692412,0.9999999999999646,1.4041354820878835,0.619399130580822,-0.28899685669020814,1.1454003658789609,-0.00010400280724084596,0.00020958006198343014,0.17412562925450667,-0.03735898258168271,0.037431795294567395,0.30681082381335695,2.866583523299505e-17,0.0009893569416097258,0.0009345528486833098,0.0012547626743014226,0.0034635264401052233,0.0003615514899310386,0.0005163579375201697,0.0008241168586447437,0.0005862984006743428,0.0005848696187923457,0.0006439269491711008
18,0.045,1.0,1.404625,0.6180049824819128,-0.2868727509000871,1.1406301796646834,-3.063765605665598e-16,6.295658131047051e-16,0.17218992187593457,-0.03683390879585898,0.03683390879585898,0.3087396198536014,1.0,1.4046250000000002,0.6244683782479948,-0.28833606397683653,1.2457402653786815,0.0,0.0,0.18010593269221756,-0.0375016986321855,0.0375016986321855,0.31739231598031464,0.9999999999999646,1.4041354820878837,0.6179805371163742,-0.2882438235241237,1.1435062081115803,-0.0001179079556468689,9.623338405212914e-05,0.17238985858125042,-0.03725111958876928,0.03732543466056649,0.30823214792574155,2.866583523299505e-17,0.0009893569416096538,0.000911517841936559,0.0012311315708842684,0.0034163339404449647,0.0003691311892756175,0.0005218151336787908,0.0007973998136530621,0.0005796598997733133,0.0005783764171529851,0.0006564884675827915
19,0.0475,1.0,1.4046249999999998,0.6166755532347836,-0.2860831560185893,1.1386829607367766,-2.7211577191601785e-16,5.86197726205285e-16,0.17056171022363512,-0.03671129420786672,0.03671129420786672,0.31002743260424614,1.0,1.404625,0.623461347463825,-0.28756416677764407,1.2485114940160877,0.0,0.0,0.17887257690397204,-0.03738034915248298,0.03738034915248298,0.31910096444766295,0.9999999999999646,1.4041354820878837,0.616615376977033,-0.28746610082254775,1.141633007556457,-7.129139645409294e-05,0.0001481608944739222,0.17071831934840107,-0.03715186619941909,0.037227515008394954,0.3096302274479651,2.866583523299505e-17,0.0009893569416098578,0.0008988381904017227,0.001269632063066657,0.0033163867222067655,0.0003621788767978686,0.0005286733418601104,0.0007831920274699215,0.0006160048359682959,0.0006139445889837296,0.0006447269687364341
20,0.05,1.0,1.4046250000000002,0.6153607800508496,-0.28530426585102564,1.136773784304594,-2.083646841738702e-16,7.336492216633136e-16,0.16895144850956864,-0.03659135862650512,0.03659135862650512,0.31130546772055356,1.0,1.4046250000000002,0.6224649056268213,-0.2867967317777639,1.2512152491524242,0.0,0.0,0.17765218987446185,-0.03725821759773189,0.03725821759773189,0.32079436195114014,0.9999999999999646,1.4041354820878833,0.615302034851985,-0.2863508597219068,1.139772806177902,-0.00010291296968839462,0.00023195584945301205,0.16911141633245863,-0.036845431249700876,0.036917667515912994,0.31065754116806,2.866583523299505e-17,0.000989356941609715,0.0008739866526735058,0.001274607964330419,0.003153532114438774,0.00036221500153700526,0.00052032886890959,0.0007582079220349604,0.000625146068581264,0.0006236020484854063,0.0006590940817280309
