step,time,mixture_rho,mixture_energy_trace,mixture_M200,mixture_M300,mixture_M400,mixture_M110,mixture_M210,mixture_stress_norm,mixture_qx,mixture_heat_flux_norm,mixture_realizability_margin,gaussian_rho,gaussian_energy_trace,gaussian_M200,gaussian_M300,gaussian_M400,gaussian_M110,gaussian_M210,gaussian_stress_norm,gaussian_qx,gaussian_heat_flux_norm,gaussian_realizability_margin,particle_mean_rho,particle_mean_energy_trace,particle_mean_M200,particle_mean_M300,particle_mean_M400,particle_mean_M110,particle_mean_M210,particle_mean_stress_norm,particle_mean_qx,particle_mean_heat_flux_norm,particle_mean_realizability_margin,particle_sem_rho,particle_sem_energy_trace,particle_sem_M200,particle_sem_M300,particle_sem_M400,particle_sem_M110,particle_sem_M210,particle_sem_stress_norm,particle_sem_qx,particle_sem_heat_flux_norm,particle_sem_realizability_margin
10,0.025,1.0,1.6525000000000012,0.7334350819599554,-2.7755575615628914e-16,1.4790407722082073,-9.974659986866641e-17,2.4211006606621774e-16,0.22364055513759104,-3.469446951953614e-16,6.706633246129045e-16,0.3391602128882747,1.0,1.6525000000000003,0.737096951509066,0.0,1.5579539005970562,0.0,0.0,0.22812541108756967,0.0,0.0,0.34249809648254376,0.9999999999999646,1.6522607982480628,0.7337246274795212,-0.0027501777032278114,1.481168603597313,-0.00017638286541861564,0.00025952536445023153,0.2241410099046115,-0.0011024931425601256,0.003542321210267954,0.3385085575701348,2.866583523299505e-17,0.0009755311987048711,0.0008757085274396135,0.0012716198723997417,0.0037495509797119964,0.00036922209650446663,0.0005884168788875984,0.0008036300721347239,0.0006860294471724153,0.0004483196675499883,0.0007495372990146459
11,0.0275,1.0,1.6525000000000012,0.7316398964103051,-4.996003610813204e-16,1.4756521293044127,-3.5561831257524545e-17,2.369058956382873e-16,0.22144191084246054,-5.134781488891349e-16,6.894147885018941e-16,0.3406768148503138,1.0,1.6525,0.7356481642938332,0.0,1.5616012504383112,0.0,0.0,0.2263510163759756,0.0,0.0,0.34432632072560376,0.9999999999999646,1.6522607982480626,0.7319108920554105,-0.002508888819136038,1.4779537396343276,-0.00012025802901952399,0.00024955630615569,0.22192164909009304,-0.0009910588121205485,0.003574332492478561,0.33998404164654467,2.866583523299505e-17,0.0009755311987048483,0.0008955375308203244,0.001269435908360451,0.0038012476760514243,0.0003856891244924574,0.000605054364327883,0.0008261286347327057,0.0006958628642624394,0.00045237854992722206,0.0007811524687550925
12,0.03,1.0,1.6525000000000012,0.7298641028812624,-5.828670879282072e-16,1.4723128583491594,-1.5612511283791264e-17,1.6925168007519184e-16,0.21926701682511507,-5.204170427930421e-16,8.236574316887686e-16,0.34218158504457485,1.0,1.6525,0.7342149903311036,0.0,1.5651538712415882,0.0,0.0,0.2245957439153106,0.0,0.0,0.34613901427413424,0.9999999999999646,1.6522607982480628,0.7301376269845712,-0.002602391891158105,1.4746821895102766,-0.00013841131278472711,0.0002734309174139555,0.21974867975789952,-0.0010493815690518114,0.0035414656496517427,0.3414222928085872,2.866583523299505e-17,0.0009755311987047989,0.0008903616111635218,0.00124553065967727,0.003746828138161726,0.00037369760433928487,0.0006049659909377779,0.0008222649763212594,0.00066229300693432,0.00042065843097948097,0.000770214558309044
13,0.0325,1.0,1.6525000000000007,0.7281074964453838,-6.938893903907228e-16,1.4690224685732014,8.673617379884035e-19,1.7445585050312226e-16,0.21711562210171945,-6.036837696399289e-16,7.469911601038561e-16,0.343674606912743,1.0,1.6525,0.7327971893804025,0.0,1.5686139115648317,0.0,0.0,0.22285929947228533,0.0,0.0,0.3479363268849411,0.9999999999999646,1.6522607982480626,0.7283513262678576,-0.0026730882083896143,1.4712123152364236,-0.00013005072766365293,0.00023688676298258717,0.21756221690064567,-0.0010856304645300097,0.0035568242184121674,0.34290701310830707,2.866583523299505e-17,0.0009755311987047716,0.0008822620345062638,0.0012212836533514414,0.0037259265829244267,0.00036701045878489974,0.0006102746067800898,0.0008137819476838552,0.0006463621298328582,0.0004105173622338055,0.000795334412312325
14,0.035,1.0,1.6525000000000007,0.7263698741504945,-6.38378239159465e-16,1.4657804772400975,8.673617379884035e-18,2.2389546956846126e-16,0.21498747810763819,-4.787836793695988e-16,6.594688426235768e-16,0.34515593930062344,1.0,1.6525000000000003,0.7313945259068722,0.0,1.5719834667034096,0.0,0.0,0.2211413945767907,0.0,0.0,0.3497184063070169,0.9999999999999646,1.6522607982480628,0.7265204677738252,-0.0028433631086855903,1.4676880558455079,-0.00022058633876545264,0.0002409747904518403,0.2153203279207753,-0.0011971295464392954,0.0037430894189348645,0.344452890510351,2.866583523299505e-17,0.0009755311987047875,0.0008936446817627049,0.001246534237655921,0.003727289329198448,0.00036403621389873887,0.0005947504856708355,0.0008265934101716621,0.0006652399374869834,0.0004113725072190453,0.0007624006091381669
15,0.0375,1.0,1.6525000000000007,0.7246510350154063,-7.771561172376096e-16,1.4625864097192502,6.938893903907228e-18,7.557661237244425e-17,0.2128823386921918,-5.342948306008566e-16,7.240926325925886e-16,0.34662566801019484,1.0,1.6525000000000003,0.7300067689738685,0.0,1.5752645801997585,0.0,0.0,0.21944174639035638,0.0,0.0,0.3514853983370458,0.9999999999999646,1.6522607982480628,0.7248463368021506,-0.0028653771547667442,1.4646402771301037,-0.00016275297396430976,0.0001945834932152388,0.2132712306430451,-0.0012223739410929916,0.0037874490185248752,0.34585404811735,2.866583523299505e-17,0.000975531198704858,0.0008928696388243463,0.0012640900785270337,0.003752300638566612,0.00037110441108132553,0.0005652421878201122,0.0008244401448545189,0.0006755928627400635,0.0004348542523333754,0.0007060834926021266
16,0.04,1.0,1.6525000000000007,0.7229507800250196,-8.604228440844963e-16,1.4594397995661748,-3.144186300207963e-18,2.0134406438076277e-16,0.21079996011265761,-5.828670879282072e-16,7.431571292672917e-16,0.3480839242071613,1.0,1.6525,0.7286336921383534,0.0,1.5784592453041066,0.0,0.0,0.21776007757803265,0.0,0.0,0.3532374468720908,0.9999999999999646,1.6522607982480628,0.7231441090683054,-0.002888064119040129,1.4618711464375167,-0.0002546992806593776,0.00016410675117432797,0.21118543708063517,-0.001275771576320048,0.0037293274550780986,0.34736056322475245,2.866583523299505e-17,0.0009755311987048173,0.0008772301986842615,0.0012729702641346451,0.0036685572530759263,0.0003502120241841473,0.000553156171431199,0.0007988605180219238,0.0006669576130746718,0.0004466207832852385,0.0006831711987029367
17,0.0425,1.0,1.6525000000000005,0.7212689121248549,-6.938893903907228e-16,1.4563401886111138,-1.5937771935536915e-17,5.256289341711772e-16,0.20874010102757293,-4.0939474033052647e-16,8.93113250942738e-16,0.34953077975910346,1.0,1.6525,0.7272750733489988,0.0,1.5815694063880645,0.0,0.0,0.2160961161835943,0.0,0.0,0.35497469395963704,0.9999999999999646,1.6522607982480626,0.7215054344867533,-0.002750019534787499,1.4585678336391226,-0.0002958680413648081,0.00019183670878582135,0.2091777715147238,-0.0011853956919358687,0.003655583279983855,0.3488170456709625,2.866583523299505e-17,0.0009755311987048693,0.0008696797577377282,0.001248040667711887,0.003595439588708094,0.0003547085114927422,0.0005513362872554039,0.0007850225246756085,0.0006268265343135487,0.00043486388428316797,0.0006833051223443013
18,0.045,1.0,1.6525,0.719605236215048,-8.604228440844963e-16,1.4532871270574397,1.3877787807814457e-17,6.429396092341088e-16,0.2067025224893794,-5.828670879282072e-16,1.1725309049089254e-15,0.35096628897171245,1.0,1.6525,0.725930694846921,0.0,1.5845969603127978,0.0,0.0,0.21444959550796544,0.0,0.0,0.3566972798451597,0.9999999999999646,1.6522607982480628,0.7197629972005773,-0.002864955406331827,1.4554074716056635,-0.00031129418466883956,4.8833940108523036e-05,0.20704549802103278,-0.0012051519327645885,0.0037139989725801592,0.35037429398035697,2.866583523299505e-17,0.0009755311987049075,0.0008531890741343901,0.0012273819462480424,0.0035951475412573444,0.0003594589255899661,0.0005554803264476492,0.0007629053896917474,0.0006198728951902281,0.0004142846652537351,0.0006903386382933903
19,0.0475,1.0,1.6525000000000003,0.7179595591438415,-7.494005416219807e-16,1.4502801735912705,4.9304093793778314e-17,6.295226073496007e-16,0.20468698793645235,-5.620504062164855e-16,1.1863912849435125e-15,0.35239052643764535,1.0,1.6525,0.7246003430689678,0.0,1.587543757753435,0.0,0.0,0.21282025399077062,0.0,0.0,0.35840534301736743,0.9999999999999646,1.6522607982480624,0.7180897979429417,-0.002911996458350551,1.4523573845282567,-0.00025219131623397523,0.000126612208279768,0.20499732586907632,-0.0012289333401940172,0.0038469371745057236,0.3518988941422355,2.866583523299505e-17,0.0009755311987049343,0.0008527468935528078,0.0012777077878987372,0.003530431973541735,0.00035285332248070553,0.0005785058512077201,0.0007653960216382283,0.000679839937299951,0.00043625290481474416,0.0006856347866137971
20,0.05,1.0,1.6524999999999999,0.7163316897006222,-6.661338147750939e-16,1.4473188955042335,1.7320129705455933e-17,5.96888121957787e-16,0.2026932631845746,-6.38378239159465e-16,1.241571557323652e-15,0.35380358481027435,1.0,1.6524999999999999,0.7232838085534876,0.0,1.590411604481287,0.0,0.0,0.21120783509492624,0.0,0.0,0.360099020251264,0.9999999999999646,1.6522607982480628,0.7164526952803455,-0.002502576758614438,1.4498171121811765,-0.0002974246543523483,0.00020386269010605023,0.20299362180866956,-0.0009780019813340347,0.003684506124942238,0.3530016519463569,2.866583523299505e-17,0.0009755311987048939,0.0008253208253497471,0.0012841936007572418,0.0033522776145916084,0.0003535298017480487,0.0005867595124625639,0.0007398703191327716,0.0006795045946997742,0.0004480981660849361,0.0007085401011243919
